datetime,no,no2,pm1,pm10,pm2_5,pm4,so2,serial_number
2022-05-05 12:00:00,35.66,36.06,2.52,16.06,4.57,6.3,7.29,DCC-AQ13
2022-05-05 13:00:00,36.3,34.11,2.62,20.52,4.95,6.59,6.92,DCC-AQ13
2022-05-05 14:00:00,27.87,16.1,2.7,22.9,6.49,10.57,7.98,DCC-AQ13
2022-05-05 15:00:00,41.18,31.49,3.17,19.27,6.01,8.69,8.13,DCC-AQ13
2022-05-05 16:00:00,38.59,33.44,3.14,14.65,5.17,6.93,6.11,DCC-AQ13
2022-05-05 17:00:00,33.65,21.38,3.24,16.61,5.34,7.08,4.28,DCC-AQ13
2022-05-05 18:00:00,21.43,5.13,4.94,13.95,6.77,8.35,2.13,DCC-AQ13
2022-05-05 19:00:00,36.82,9.46,5.59,12.41,7.49,9.2,0.93,DCC-AQ13
2022-05-05 20:00:00,30.75,6.96,5.14,11.61,7.11,8.88,0.4,DCC-AQ13
2022-05-05 21:00:00,34.33,4.49,4.89,17.42,7.49,10.1,0.48,DCC-AQ13
2022-05-05 22:00:00,18.25,0.75,4.27,10.47,5.84,7.34,0.39,DCC-AQ13
2022-05-05 23:00:00,33.79,32.16,4.57,20.39,7.89,11.63,1.26,DCC-AQ13
2022-05-06 00:00:00,19.02,6.1,3.06,10.97,4.88,6.95,2.68,DCC-AQ13
2022-05-06 01:00:00,17.61,5.1,3.15,9.31,4.59,6.08,3.18,DCC-AQ13
2022-05-06 02:00:00,18.89,3.55,3.05,8.22,4.36,5.64,1.85,DCC-AQ13
2022-05-06 03:00:00,21.92,9.33,2.98,9.93,4.7,6.48,6.37,DCC-AQ13
2022-05-06 04:00:00,32.25,31.8,3.32,21.53,7.27,11.92,8.46,DCC-AQ13
2022-05-06 05:00:00,37.68,60.92,2.41,10.47,3.92,5.32,14.99,DCC-AQ13
2022-05-06 06:00:00,37.41,53.7,1.65,9.2,3.13,4.81,15.0,DCC-AQ13
2022-05-06 07:00:00,43.14,45.22,2.04,13.55,3.64,4.86,12.65,DCC-AQ13
2022-05-06 08:00:00,28.79,22.36,2.13,23.4,4.6,6.16,6.96,DCC-AQ13
2022-05-06 09:00:00,23.12,18.94,1.83,24.39,4.54,6.4,4.08,DCC-AQ13
2022-05-06 10:00:00,29.08,31.19,2.43,14.31,4.14,5.26,2.55,DCC-AQ13
2022-05-06 11:00:00,33.98,34.76,1.62,6.72,2.59,3.43,1.32,DCC-AQ13
2022-05-06 12:00:00,33.06,32.28,1.6,8.12,2.72,3.84,0.88,DCC-AQ13
2022-05-06 13:00:00,29.91,21.98,1.89,33.27,6.29,10.44,0.28,DCC-AQ13
2022-05-06 14:00:00,44.15,21.02,1.5,8.12,2.74,3.84,0.15,DCC-AQ13
2022-05-06 15:00:00,40.51,15.1,1.65,4.92,2.42,3.2,-0.05,DCC-AQ13
2022-05-06 16:00:00,17.38,2.97,1.19,3.71,1.77,2.4,-0.55,DCC-AQ13
2022-05-06 17:00:00,15.94,5.37,1.02,2.86,1.53,2.11,-0.53,DCC-AQ13
2022-05-06 18:00:00,14.91,1.87,3.43,8.34,4.41,5.35,-0.52,DCC-AQ13
2022-05-06 19:00:00,17.58,1.45,2.32,7.81,3.43,4.52,-0.57,DCC-AQ13
2022-05-06 20:00:00,28.4,1.71,2.8,8.55,3.97,4.99,-0.59,DCC-AQ13
2022-05-06 21:00:00,23.64,0.09,3.76,7.17,4.87,5.89,-0.47,DCC-AQ13
2022-05-06 22:00:00,27.29,0.14,6.34,10.09,7.69,8.78,-0.37,DCC-AQ13
2022-05-06 23:00:00,19.2,0.93,7.06,11.77,8.55,9.73,-0.71,DCC-AQ13
2022-05-07 00:00:00,16.63,0.76,3.67,6.96,4.77,5.7,-0.74,DCC-AQ13
2022-05-07 01:00:00,19.9,0.44,4.96,9.52,6.31,7.45,-0.71,DCC-AQ13
2022-05-07 02:00:00,22.55,0.89,6.55,11.38,7.99,8.99,-0.7,DCC-AQ13
2022-05-07 03:00:00,14.61,0.33,6.93,11.52,8.28,9.23,-0.59,DCC-AQ13
2022-05-07 04:00:00,16.74,8.81,7.02,11.63,8.64,9.84,-0.41,DCC-AQ13
2022-05-07 05:00:00,23.2,7.48,7.34,11.9,9.11,10.44,-0.45,DCC-AQ13
2022-05-07 06:00:00,17.7,4.99,6.98,10.33,8.3,9.19,-0.76,DCC-AQ13
2022-05-07 07:00:00,12.95,6.88,4.55,8.35,5.47,6.23,-0.84,DCC-AQ13
2022-05-07 08:00:00,10.07,5.76,3.85,8.64,4.82,5.54,-0.69,DCC-AQ13
2022-05-07 09:00:00,9.19,6.67,4.77,12.15,6.54,7.93,-0.94,DCC-AQ13
2022-05-07 10:00:00,6.26,4.39,6.64,13.83,8.43,9.79,-1.01,DCC-AQ13
2022-05-07 11:00:00,14.67,19.11,7.61,16.37,9.67,11.28,-0.41,DCC-AQ13
2022-05-07 12:00:00,39.36,49.62,8.25,16.42,10.09,11.49,0.31,DCC-AQ13
2022-05-07 13:00:00,8.54,6.45,8.32,18.71,10.64,12.27,-1.0,DCC-AQ13
2022-05-07 14:00:00,14.82,12.62,8.22,20.86,11.33,13.52,-0.7,DCC-AQ13
2022-05-07 15:00:00,21.15,18.48,7.6,13.93,10.02,11.75,-0.39,DCC-AQ13
2022-05-07 16:00:00,17.86,10.02,7.2,14.4,9.58,11.23,-0.74,DCC-AQ13
2022-05-07 17:00:00,35.71,26.17,6.49,18.97,9.47,11.69,-0.23,DCC-AQ13
2022-05-07 18:00:00,21.14,5.0,5.77,15.7,8.53,10.62,-0.69,DCC-AQ13
2022-05-07 19:00:00,18.94,2.71,5.23,12.51,7.43,9.12,-0.86,DCC-AQ13
2022-05-07 20:00:00,32.65,4.15,4.88,8.77,6.66,8.19,-0.7,DCC-AQ13
2022-05-07 21:00:00,33.9,11.69,4.72,9.25,6.87,8.52,-0.72,DCC-AQ13
2022-05-07 22:00:00,12.53,-0.12,4.71,8.93,6.74,8.3,-0.95,DCC-AQ13
2022-05-07 23:00:00,29.72,15.69,5.56,10.68,7.72,9.38,-0.46,DCC-AQ13
2022-05-08 00:00:00,26.21,3.61,5.65,10.27,7.59,8.99,-0.74,DCC-AQ13
2022-05-08 01:00:00,33.19,3.66,4.77,8.83,6.52,7.91,-1.04,DCC-AQ13
2022-05-08 02:00:00,23.68,6.09,4.07,8.09,5.56,6.8,-0.58,DCC-AQ13
2022-05-08 03:00:00,15.65,0.02,5.04,8.36,6.51,7.66,-0.74,DCC-AQ13
2022-05-08 04:00:00,23.74,16.51,5.86,9.85,7.41,8.62,-0.48,DCC-AQ13
2022-05-08 05:00:00,37.41,24.63,4.74,10.69,6.46,8.02,-0.27,DCC-AQ13
2022-05-08 06:00:00,35.54,27.75,4.41,10.34,6.72,8.47,-0.16,DCC-AQ13
2022-05-08 07:00:00,36.26,23.21,4.69,12.14,7.18,9.15,-0.06,DCC-AQ13
2022-05-08 08:00:00,19.74,9.37,4.24,10.37,6.48,8.15,-0.75,DCC-AQ13
2022-05-08 09:00:00,13.7,6.43,3.87,8.69,5.71,7.07,-0.75,DCC-AQ13
2022-05-08 10:00:00,16.45,10.42,6.85,15.1,9.49,11.28,-1.17,DCC-AQ13
2022-05-08 11:00:00,22.01,16.99,8.03,18.61,11.31,13.61,-0.46,DCC-AQ13
2022-05-08 12:00:00,20.47,12.28,4.6,13.31,6.96,8.66,-0.54,DCC-AQ13
2022-05-08 13:00:00,27.22,25.99,6.33,15.75,9.14,11.27,-0.18,DCC-AQ13
2022-05-08 14:00:00,14.87,10.34,8.4,15.38,10.65,12.5,-0.38,DCC-AQ13
2022-05-08 15:00:00,3.85,1.27,5.96,10.77,7.69,9.1,-0.65,DCC-AQ13
2022-05-08 16:00:00,20.33,14.99,6.75,14.07,9.13,10.93,-0.51,DCC-AQ13
2022-05-08 17:00:00,35.17,25.38,8.39,18.8,11.62,14.17,-0.15,DCC-AQ13
2022-05-08 18:00:00,23.38,6.59,3.61,9.26,5.27,6.52,2.25,DCC-AQ13
2022-05-08 19:00:00,25.79,10.66,2.5,6.41,3.4,4.12,9.23,DCC-AQ13
2022-05-08 20:00:00,16.43,3.58,2.2,5.43,3.07,3.88,9.2,DCC-AQ13
2022-05-08 21:00:00,24.41,5.17,2.62,5.97,3.63,4.56,15.08,DCC-AQ13
2022-05-08 22:00:00,34.54,24.23,5.09,10.7,7.15,8.88,4.53,DCC-AQ13
2022-05-08 23:00:00,50.07,54.26,4.97,10.64,6.61,8.09,3.77,DCC-AQ13
2022-05-09 00:00:00,24.21,7.68,4.63,9.95,6.24,7.59,1.1,DCC-AQ13
2022-05-09 01:00:00,25.27,5.9,3.77,7.76,4.97,6.03,1.03,DCC-AQ13
2022-05-09 02:00:00,17.01,1.76,5.9,10.61,7.53,8.98,0.31,DCC-AQ13
2022-05-09 03:00:00,25.43,4.17,4.43,9.96,5.99,7.31,0.47,DCC-AQ13
2022-05-09 04:00:00,25.04,10.51,5.22,11.16,7.12,8.76,0.28,DCC-AQ13
2022-05-09 05:00:00,52.17,37.82,5.73,18.51,8.56,11.08,0.83,DCC-AQ13
2022-05-09 06:00:00,54.18,48.02,6.87,20.63,9.82,12.3,1.56,DCC-AQ13
2022-05-09 07:00:00,48.64,29.12,5.49,15.96,7.85,9.75,0.77,DCC-AQ13
2022-05-09 08:00:00,39.23,25.55,4.3,17.54,6.53,8.38,0.89,DCC-AQ13
2022-05-09 09:00:00,30.93,21.96,5.01,23.73,8.54,12.0,0.26,DCC-AQ13
2022-05-09 10:00:00,24.04,15.97,6.68,32.54,11.98,17.44,0.32,DCC-AQ13
2022-05-09 11:00:00,45.26,31.44,6.6,27.85,10.84,14.42,0.51,DCC-AQ13
2022-05-09 12:00:00,41.89,29.54,4.2,14.87,6.36,8.29,0.42,DCC-AQ13
2022-05-09 13:00:00,49.07,45.63,4.91,11.0,6.9,8.64,0.86,DCC-AQ13
2022-05-09 14:00:00,38.08,51.85,1.6,8.83,2.73,3.7,1.08,DCC-AQ13
2022-05-09 15:00:00,33.55,29.13,0.83,5.78,1.53,2.05,0.3,DCC-AQ13
2022-05-09 16:00:00,21.68,16.46,0.8,8.83,2.04,3.26,0.1,DCC-AQ13
2022-05-09 17:00:00,28.23,18.31,1.35,6.48,2.32,3.36,0.18,DCC-AQ13
2022-05-09 18:00:00,20.59,9.47,1.56,5.88,2.38,3.03,-0.05,DCC-AQ13
2022-05-09 19:00:00,17.42,5.23,1.49,4.33,2.22,2.86,-0.1,DCC-AQ13
2022-05-09 20:00:00,13.1,3.13,1.66,5.17,2.45,3.07,-0.1,DCC-AQ13
2022-05-09 21:00:00,6.62,0.48,1.83,6.79,3.32,4.77,-0.03,DCC-AQ13
2022-05-09 22:00:00,15.08,1.12,2.84,9.79,5.04,7.16,-0.04,DCC-AQ13
2022-05-09 23:00:00,13.96,6.94,2.5,9.7,4.99,7.49,0.45,DCC-AQ13
2022-05-10 00:00:00,10.63,1.82,3.2,14.27,6.7,10.11,0.05,DCC-AQ13
2022-05-10 01:00:00,11.04,1.18,3.45,15.41,7.15,10.77,0.28,DCC-AQ13
2022-05-10 02:00:00,11.85,3.22,2.97,14.3,6.65,10.21,3.65,DCC-AQ13
2022-05-10 03:00:00,12.94,3.57,2.95,14.76,6.72,10.38,8.22,DCC-AQ13
2022-05-10 04:00:00,25.34,13.02,3.18,15.15,7.0,10.62,9.49,DCC-AQ13
2022-05-10 05:00:00,37.17,33.12,3.25,18.27,7.58,11.64,11.07,DCC-AQ13
2022-05-10 06:00:00,36.73,34.9,3.15,21.3,7.6,11.6,10.94,DCC-AQ13
2022-05-10 07:00:00,30.15,23.87,7.96,278.72,46.07,82.85,9.68,DCC-AQ13
2022-05-10 08:00:00,18.68,12.98,3.03,33.24,8.12,12.11,6.5,DCC-AQ13
2022-05-10 09:00:00,19.24,13.37,3.13,38.42,8.87,13.5,5.39,DCC-AQ13
2022-05-10 10:00:00,19.66,14.05,2.76,41.48,8.23,11.98,4.45,DCC-AQ13
2022-05-10 11:00:00,25.7,21.79,2.71,36.27,7.74,11.47,5.15,DCC-AQ13
2022-05-10 12:00:00,18.98,15.44,2.66,33.05,7.42,11.12,4.36,DCC-AQ13
2022-05-10 13:00:00,20.42,15.86,2.17,24.07,5.82,8.71,3.97,DCC-AQ13
2022-05-10 14:00:00,33.73,36.13,2.94,68.69,12.2,20.09,5.94,DCC-AQ13
2022-05-10 15:00:00,35.83,51.5,2.64,122.6,14.59,20.58,6.72,DCC-AQ13
2022-05-10 16:00:00,26.56,25.94,2.35,26.21,6.11,8.78,4.26,DCC-AQ13
2022-05-10 17:00:00,24.01,14.74,2.57,21.38,5.85,8.3,2.61,DCC-AQ13
2022-05-10 18:00:00,19.24,6.15,1.7,18.1,4.17,6.01,2.0,DCC-AQ13
2022-05-10 19:00:00,22.83,10.24,1.96,7.87,3.54,4.84,6.93,DCC-AQ13
2022-05-10 20:00:00,20.43,5.22,2.15,7.96,3.9,5.4,6.95,DCC-AQ13
2022-05-10 21:00:00,9.12,1.66,2.12,8.7,3.98,5.48,5.52,DCC-AQ13
2022-05-10 22:00:00,5.55,1.0,2.31,9.44,4.65,6.7,4.67,DCC-AQ13
2022-05-25 22:00:00,10.16,-2.79,1.37,7.11,2.59,3.61,1.23,DCC-AQ13
2022-05-25 23:00:00,12.6,5.56,1.57,7.96,3.15,4.66,1.14,DCC-AQ13
2022-05-26 00:00:00,1.31,-3.8,1.44,6.86,2.92,4.35,0.82,DCC-AQ13
2022-05-26 01:00:00,1.78,-3.56,1.33,5.85,2.68,4.02,0.68,DCC-AQ13
2022-05-26 02:00:00,5.81,-1.71,1.57,6.1,3.04,4.39,0.95,DCC-AQ13
2022-05-26 03:00:00,16.79,2.47,1.24,3.87,2.12,2.87,2.27,DCC-AQ13
2022-05-26 04:00:00,14.75,10.47,1.35,4.15,2.17,2.89,2.13,DCC-AQ13
2022-05-26 05:00:00,13.82,11.84,1.36,6.91,2.53,3.57,1.64,DCC-AQ13
2022-05-26 06:00:00,21.89,21.63,1.26,15.59,3.01,4.02,1.2,DCC-AQ13
2022-05-26 07:00:00,27.49,25.31,1.29,30.12,4.23,5.94,1.1,DCC-AQ13
2022-05-26 08:00:00,26.15,22.3,0.89,30.14,3.77,5.29,0.95,DCC-AQ13
2022-05-26 09:00:00,20.55,14.69,0.85,30.28,3.71,5.17,0.56,DCC-AQ13
2022-05-26 10:00:00,24.34,31.2,1.14,37.4,4.72,6.7,0.96,DCC-AQ13
2022-05-26 11:00:00,13.93,9.35,1.1,49.71,6.28,10.06,0.83,DCC-AQ13
2022-05-26 12:00:00,13.16,6.36,1.05,29.53,3.98,5.83,1.86,DCC-AQ13
2022-05-26 13:00:00,11.87,5.17,1.18,35.93,4.85,7.34,4.18,DCC-AQ13
2022-05-26 14:00:00,11.68,4.62,1.27,34.42,5.02,7.82,5.83,DCC-AQ13
2022-05-26 15:00:00,15.75,5.86,1.75,23.56,4.8,7.32,7.24,DCC-AQ13
2022-05-26 16:00:00,10.21,2.0,2.48,22.29,6.0,9.01,5.48,DCC-AQ13
2022-05-26 17:00:00,16.57,9.42,2.96,21.44,6.82,10.22,4.15,DCC-AQ13
2022-05-26 18:00:00,6.81,-1.59,3.24,18.16,7.2,10.83,2.9,DCC-AQ13
2022-05-26 19:00:00,2.55,-3.77,3.55,19.11,7.79,11.82,1.84,DCC-AQ13
2022-05-26 20:00:00,2.18,-3.77,4.06,21.21,8.86,13.43,1.19,DCC-AQ13
2022-05-26 21:00:00,1.73,-4.59,3.89,17.82,8.25,12.38,0.69,DCC-AQ13
2022-05-26 22:00:00,2.14,-4.35,4.1,21.99,8.97,13.53,0.54,DCC-AQ13
2022-05-26 23:00:00,4.32,-3.75,4.5,18.8,9.24,13.88,0.48,DCC-AQ13
2022-05-27 00:00:00,4.57,-3.8,4.88,20.14,9.88,14.56,0.2,DCC-AQ13
2022-05-27 01:00:00,3.92,-4.49,5.02,19.58,9.98,14.68,0.02,DCC-AQ13
2022-05-27 02:00:00,13.06,-0.49,6.42,21.41,11.38,15.9,1.33,DCC-AQ13
2022-05-27 03:00:00,4.53,-3.08,5.45,19.16,10.13,14.49,1.87,DCC-AQ13
2022-05-27 04:00:00,16.25,-0.99,4.69,19.44,9.42,13.91,1.58,DCC-AQ13
2022-05-27 05:00:00,34.39,14.62,4.65,22.61,9.64,14.32,2.0,DCC-AQ13
2022-05-27 06:00:00,30.19,18.88,4.37,24.94,9.4,13.74,1.95,DCC-AQ13
2022-05-27 07:00:00,25.68,12.56,3.85,25.85,8.84,13.25,1.53,DCC-AQ13
2022-05-27 08:00:00,10.78,2.74,3.16,26.64,7.95,12.28,0.7,DCC-AQ13
2022-05-27 09:00:00,6.16,0.08,2.58,25.1,6.95,10.95,0.37,DCC-AQ13
2022-05-27 10:00:00,5.09,0.6,2.38,20.0,6.05,9.34,0.27,DCC-AQ13
2022-05-27 11:00:00,4.06,0.11,2.26,16.7,5.41,8.11,0.22,DCC-AQ13
2022-05-27 12:00:00,9.54,2.66,2.36,18.18,5.5,8.07,2.05,DCC-AQ13
2022-05-27 13:00:00,9.7,2.75,2.38,16.98,5.56,8.39,1.2,DCC-AQ13
2022-05-27 14:00:00,5.3,1.15,2.25,16.85,5.38,8.25,0.95,DCC-AQ13
2022-05-27 15:00:00,5.3,-0.16,2.61,17.11,5.62,8.13,1.38,DCC-AQ13
2022-05-27 16:00:00,4.14,-1.59,4.97,19.76,8.24,11.08,1.16,DCC-AQ13
2022-05-27 17:00:00,1.42,-2.51,2.43,11.41,4.89,7.05,0.42,DCC-AQ13
2022-05-27 18:00:00,-0.39,-3.46,2.19,10.32,4.72,7.03,0.19,DCC-AQ13
2022-05-27 19:00:00,2.89,-2.92,2.96,12.41,6.21,9.21,0.27,DCC-AQ13
2022-05-27 20:00:00,43.13,6.43,4.66,16.37,8.85,12.6,1.08,DCC-AQ13
2022-05-27 21:00:00,14.1,-4.59,3.94,14.22,7.39,10.34,0.64,DCC-AQ13
2022-05-27 22:00:00,9.36,-4.52,3.84,13.95,7.19,10.39,0.44,DCC-AQ13
2022-05-27 23:00:00,2.65,-3.96,3.6,13.47,7.04,10.39,0.24,DCC-AQ13
2022-05-28 00:00:00,10.7,-4.44,4.1,14.29,7.49,10.5,0.1,DCC-AQ13
2022-05-28 01:00:00,7.77,-4.32,4.24,14.43,7.7,10.9,-0.06,DCC-AQ13
2022-05-28 02:00:00,13.03,-4.3,4.65,15.46,8.18,11.24,0.05,DCC-AQ13
2022-05-28 03:00:00,8.37,-4.45,4.63,15.66,8.3,11.66,0.08,DCC-AQ13
2022-05-28 04:00:00,13.81,-2.34,4.17,13.73,7.45,10.37,-0.08,DCC-AQ13
2022-05-28 05:00:00,21.97,1.3,3.83,14.19,7.13,9.99,0.25,DCC-AQ13
2022-05-28 06:00:00,19.35,1.71,4.05,15.62,7.82,11.11,0.47,DCC-AQ13
2022-05-28 07:00:00,-0.45,-3.43,2.76,11.81,5.86,8.79,-0.03,DCC-AQ13
2022-05-28 08:00:00,-2.8,-3.66,2.16,10.42,4.86,7.54,-0.15,DCC-AQ13
2022-05-28 09:00:00,-4.22,-4.23,1.78,8.57,3.92,5.92,-0.18,DCC-AQ13
2022-05-28 10:00:00,-4.99,-4.27,1.26,5.9,2.69,4.03,-0.3,DCC-AQ13
2022-05-28 11:00:00,-3.66,-3.0,1.25,6.28,2.76,4.22,-0.11,DCC-AQ13
2022-05-28 12:00:00,-0.98,-0.39,1.31,8.39,2.95,4.43,-0.21,DCC-AQ13
2022-05-28 13:00:00,-4.08,-4.06,1.36,4.85,2.55,3.69,-0.45,DCC-AQ13
2022-05-28 14:00:00,-4.68,-4.41,1.68,5.65,2.99,4.18,-0.16,DCC-AQ13
2022-05-28 15:00:00,-4.32,-4.35,2.22,7.09,3.78,5.16,-0.24,DCC-AQ13
2022-05-28 16:00:00,1.56,-0.69,2.04,6.13,3.49,4.78,-0.11,DCC-AQ13
2022-05-28 17:00:00,26.66,17.33,2.38,8.69,4.17,5.79,0.55,DCC-AQ13
2022-05-28 18:00:00,10.32,-0.23,1.83,7.09,3.46,4.93,0.06,DCC-AQ13
2022-05-28 19:00:00,8.4,-2.81,1.81,6.65,3.35,4.68,0.08,DCC-AQ13
2022-05-28 20:00:00,18.71,-2.98,1.94,7.12,3.48,4.88,0.13,DCC-AQ13
2022-05-28 21:00:00,-1.16,-4.61,1.46,5.73,2.74,3.89,-0.04,DCC-AQ13
2022-05-28 22:00:00,1.39,-4.31,2.68,6.16,3.89,4.99,-0.18,DCC-AQ13
2022-05-28 23:00:00,18.17,-4.21,4.65,8.62,6.08,7.38,0.07,DCC-AQ13
2022-05-29 00:00:00,19.51,-4.32,3.8,8.32,5.24,6.62,0.09,DCC-AQ13
2022-05-29 01:00:00,3.16,-4.57,2.56,7.29,4.0,5.41,-0.13,DCC-AQ13
2022-05-29 02:00:00,2.04,-4.32,2.28,7.71,3.86,5.29,-0.13,DCC-AQ13
2022-05-29 03:00:00,1.92,-4.63,2.36,7.78,4.03,5.61,-0.24,DCC-AQ13
2022-05-29 04:00:00,4.81,-2.39,2.53,8.73,4.41,6.32,-0.19,DCC-AQ13
2022-05-29 05:00:00,8.15,-0.48,2.68,10.12,4.78,6.74,-0.13,DCC-AQ13
2022-05-29 06:00:00,5.3,-0.83,2.73,9.95,4.89,6.9,-0.12,DCC-AQ13
2022-05-29 07:00:00,-0.87,-3.12,2.55,8.01,4.58,6.51,-0.26,DCC-AQ13
2022-05-29 08:00:00,-3.06,-3.67,2.72,8.52,4.75,6.66,-0.18,DCC-AQ13
2022-05-29 09:00:00,-3.13,-3.44,3.2,12.49,5.79,8.09,-0.27,DCC-AQ13
2022-05-29 10:00:00,-2.34,-2.49,3.74,13.4,6.52,9.02,-0.2,DCC-AQ13
2022-05-29 11:00:00,1.78,0.91,4.39,14.29,7.58,10.45,-0.22,DCC-AQ13
2022-05-29 12:00:00,-1.25,-1.9,3.33,11.22,5.69,7.82,-0.15,DCC-AQ13
2022-05-29 13:00:00,-2.5,-2.18,2.44,8.89,4.59,6.8,-0.34,DCC-AQ13
2022-05-29 14:00:00,-2.91,-2.8,1.24,4.99,2.38,3.58,-0.19,DCC-AQ13
2022-05-29 15:00:00,-3.65,-2.9,1.19,4.12,2.15,3.12,-0.02,DCC-AQ13
2022-05-29 16:00:00,-2.72,-2.61,1.37,4.53,2.28,3.13,-0.19,DCC-AQ13
2022-05-29 17:00:00,-0.71,-1.66,1.18,3.8,1.94,2.66,-0.2,DCC-AQ13
2022-05-29 18:00:00,-3.1,-3.6,1.13,7.44,2.37,3.56,-0.29,DCC-AQ13
2022-05-29 19:00:00,1.15,-2.46,1.19,4.03,2.02,2.8,-0.17,DCC-AQ13
2022-05-29 20:00:00,2.62,-1.71,1.23,4.4,2.11,2.98,-0.2,DCC-AQ13
2022-05-29 21:00:00,-0.85,-3.86,1.3,9.81,2.85,4.29,-0.27,DCC-AQ13
2022-05-29 22:00:00,1.45,-4.4,1.54,8.01,2.82,3.95,-0.19,DCC-AQ13
2022-05-29 23:00:00,4.54,-3.85,2.13,8.91,3.59,4.96,-0.24,DCC-AQ13
2022-05-30 00:00:00,5.29,-4.25,2.23,7.27,3.54,4.85,0.03,DCC-AQ13
2022-05-30 01:00:00,3.22,-4.49,2.52,7.58,3.9,5.19,0.07,DCC-AQ13
2022-05-30 02:00:00,2.65,-4.21,2.7,7.89,4.07,5.31,0.28,DCC-AQ13
2022-05-30 03:00:00,3.79,-4.33,2.83,8.36,4.41,5.89,0.12,DCC-AQ13
2022-05-30 04:00:00,15.41,1.61,2.9,12.09,5.12,7.19,0.81,DCC-AQ13
2022-05-30 05:00:00,27.4,9.68,3.09,18.58,6.05,8.72,0.84,DCC-AQ13
2022-05-30 06:00:00,36.63,15.77,3.15,21.54,6.5,9.3,0.73,DCC-AQ13
2022-05-30 07:00:00,28.12,10.53,3.33,21.94,6.75,9.78,0.55,DCC-AQ13
2022-05-30 08:00:00,21.88,6.53,3.18,23.27,6.52,9.56,0.43,DCC-AQ13
2022-05-30 09:00:00,12.36,3.77,2.9,20.31,5.78,8.1,0.3,DCC-AQ13
2022-05-30 10:00:00,11.51,3.25,2.68,20.05,5.64,8.22,0.27,DCC-AQ13
2022-05-30 11:00:00,12.21,2.89,1.83,15.72,4.03,5.73,0.68,DCC-AQ13
2022-05-30 12:00:00,12.64,2.35,1.58,15.8,3.7,5.39,0.45,DCC-AQ13
2022-05-30 13:00:00,18.69,5.45,2.05,19.48,4.56,6.48,1.18,DCC-AQ13
2022-05-30 14:00:00,14.36,1.56,1.73,29.86,5.01,7.31,0.51,DCC-AQ13
2022-05-30 15:00:00,12.03,0.18,1.34,7.57,2.59,3.84,0.14,DCC-AQ13
2022-05-30 16:00:00,23.11,5.22,1.44,4.45,2.1,2.77,0.63,DCC-AQ13
2022-05-30 17:00:00,16.41,0.81,1.9,4.62,2.6,3.24,0.41,DCC-AQ13
2022-05-30 18:00:00,6.65,-3.03,1.77,3.2,2.27,2.7,-0.13,DCC-AQ13
2022-05-30 19:00:00,45.17,8.21,3.02,5.13,3.66,4.15,0.44,DCC-AQ13
2022-05-30 20:00:00,32.22,-0.03,4.74,11.33,5.9,6.64,0.84,DCC-AQ13
2022-05-30 21:00:00,22.39,-3.93,3.63,6.08,4.43,5.17,0.6,DCC-AQ13
2022-05-30 22:00:00,19.28,-4.22,3.33,5.89,4.03,4.65,0.45,DCC-AQ13
2022-05-30 23:00:00,18.25,-0.46,3.94,7.52,4.76,5.37,0.55,DCC-AQ13
2022-05-31 00:00:00,8.46,-4.22,4.24,7.8,5.18,5.99,0.35,DCC-AQ13
2022-05-31 01:00:00,3.22,-4.49,3.53,7.28,4.51,5.42,0.01,DCC-AQ13
2022-05-31 02:00:00,6.59,-4.42,3.07,6.95,4.11,5.12,0.18,DCC-AQ13
2022-05-31 03:00:00,11.92,-2.7,3.56,8.89,4.67,5.69,0.31,DCC-AQ13
2022-05-31 04:00:00,24.88,15.69,3.84,9.47,5.07,6.23,1.26,DCC-AQ13
2022-05-31 05:00:00,27.83,36.07,3.62,12.29,5.28,6.82,1.57,DCC-AQ13
2022-05-31 06:00:00,27.1,30.96,3.41,13.95,5.32,7.09,1.51,DCC-AQ13
2022-05-31 07:00:00,18.9,14.32,2.79,13.99,4.85,6.72,1.04,DCC-AQ13
2022-05-31 08:00:00,7.57,1.8,2.13,10.5,3.89,5.48,0.45,DCC-AQ13
2022-05-31 09:00:00,2.01,-1.27,1.83,7.46,3.27,4.58,0.12,DCC-AQ13
2022-05-31 10:00:00,7.54,2.83,1.91,7.8,3.23,4.5,0.44,DCC-AQ13
2022-05-31 11:00:00,8.88,2.16,1.73,10.12,3.23,4.53,0.42,DCC-AQ13
2022-05-31 12:00:00,11.76,3.55,1.89,8.9,3.15,4.23,0.67,DCC-AQ13
2022-05-31 13:00:00,11.84,4.55,1.5,10.95,2.7,3.54,0.44,DCC-AQ13
2022-05-31 14:00:00,17.58,9.19,1.49,12.83,2.94,4.03,1.61,DCC-AQ13
2022-05-31 15:00:00,24.05,16.03,1.55,18.45,3.61,5.26,2.82,DCC-AQ13
2022-05-31 16:00:00,7.52,1.39,1.66,13.99,3.41,4.75,1.53,DCC-AQ13
2022-05-31 17:00:00,6.99,-0.22,0.91,2.22,1.22,1.47,0.61,DCC-AQ13
2022-05-31 18:00:00,14.86,-0.99,1.34,3.83,1.92,2.52,0.38,DCC-AQ13
2022-05-31 19:00:00,7.03,-2.85,1.7,3.51,2.22,2.65,0.26,DCC-AQ13
2022-05-31 20:00:00,8.2,-3.37,2.33,5.15,3.2,4.02,0.31,DCC-AQ13
2022-05-31 21:00:00,12.35,-3.55,3.01,7.93,4.18,5.26,0.09,DCC-AQ13
