datetime,no2,o3,serial_number,pm1,pm10,pm2_5,pm4
2021-06-04 09:00:00,40.29,37.05,DCC-AQ69,,,,
2021-06-04 10:00:00,45.07,40.21,DCC-AQ69,,,,
2021-06-04 11:00:00,38.82,39.9,DCC-AQ69,,,,
2021-06-04 12:00:00,44.35,39.07,DCC-AQ69,,,,
2021-06-04 13:00:00,49.6,35.36,DCC-AQ69,,,,
2021-06-04 14:00:00,51.28,28.94,DCC-AQ69,,,,
2021-06-04 15:00:00,56.95,24.22,DCC-AQ69,,,,
2021-06-04 16:00:00,48.21,30.76,DCC-AQ69,,,,
2021-06-04 17:00:00,31.83,41.97,DCC-AQ69,,,,
2021-06-04 18:00:00,37.79,37.65,DCC-AQ69,,,,
2021-06-04 19:00:00,33.17,40.22,DCC-AQ69,,,,
2021-06-04 20:00:00,30.76,37.2,DCC-AQ69,,,,
2021-06-04 21:00:00,38.25,28.09,DCC-AQ69,,,,
2021-06-04 22:00:00,21.15,42.01,DCC-AQ69,,,,
2021-06-04 23:00:00,21.52,42.9,DCC-AQ69,,,,
2021-06-05 00:00:00,16.21,46.62,DCC-AQ69,,,,
2021-06-05 01:00:00,11.08,48.45,DCC-AQ69,,,,
2021-06-05 02:00:00,7.59,48.32,DCC-AQ69,,,,
2021-06-05 03:00:00,10.93,45.02,DCC-AQ69,,,,
2021-06-05 04:00:00,16.0,39.71,DCC-AQ69,,,,
2021-06-05 05:00:00,28.42,33.47,DCC-AQ69,,,,
2021-06-05 06:00:00,28.5,34.21,DCC-AQ69,,,,
2021-06-05 07:00:00,27.73,31.95,DCC-AQ69,,,,
2021-06-05 08:00:00,27.19,31.14,DCC-AQ69,,,,
2021-06-05 09:00:00,21.76,36.13,DCC-AQ69,,,,
2021-06-05 10:00:00,26.16,31.58,DCC-AQ69,,,,
2021-06-05 11:00:00,27.32,34.52,DCC-AQ69,,,,
2021-06-05 12:00:00,27.77,36.03,DCC-AQ69,,,,
2021-06-05 13:00:00,22.68,32.87,DCC-AQ69,,,,
2021-06-05 14:00:00,26.74,31.77,DCC-AQ69,,,,
2021-06-05 15:00:00,26.06,33.16,DCC-AQ69,,,,
2021-06-05 16:00:00,31.95,30.51,DCC-AQ69,,,,
2021-06-05 17:00:00,30.89,33.0,DCC-AQ69,,,,
2021-06-05 18:00:00,36.86,34.1,DCC-AQ69,,,,
2021-06-05 19:00:00,33.3,37.65,DCC-AQ69,,,,
2021-06-05 20:00:00,38.12,32.12,DCC-AQ69,,,,
2021-06-05 21:00:00,40.22,26.92,DCC-AQ69,,,,
2021-06-05 22:00:00,47.03,16.61,DCC-AQ69,,,,
2021-06-05 23:00:00,42.21,16.77,DCC-AQ69,,,,
2021-06-06 00:00:00,33.67,20.07,DCC-AQ69,,,,
2021-06-06 01:00:00,23.54,26.38,DCC-AQ69,,,,
2021-06-06 02:00:00,23.66,25.35,DCC-AQ69,,,,
2021-06-06 03:00:00,12.31,37.34,DCC-AQ69,,,,
2021-06-06 04:00:00,16.89,31.28,DCC-AQ69,,,,
2021-06-06 05:00:00,20.03,28.61,DCC-AQ69,,,,
2021-06-06 06:00:00,22.26,35.26,DCC-AQ69,,,,
2021-06-06 07:00:00,24.71,36.74,DCC-AQ69,,,,
2021-06-06 08:00:00,21.51,39.63,DCC-AQ69,,,,
2021-06-06 09:00:00,19.35,50.05,DCC-AQ69,,,,
2021-06-06 10:00:00,19.13,52.34,DCC-AQ69,,,,
2021-06-06 11:00:00,33.22,37.08,DCC-AQ69,,,,
2021-06-06 12:00:00,23.35,44.79,DCC-AQ69,,,,
2021-06-06 13:00:00,21.15,53.47,DCC-AQ69,,,,
2021-06-06 14:00:00,15.82,59.34,DCC-AQ69,,,,
2021-06-06 15:00:00,26.31,47.04,DCC-AQ69,,,,
2021-06-06 16:00:00,30.92,45.0,DCC-AQ69,,,,
2021-06-06 17:00:00,23.81,48.67,DCC-AQ69,,,,
2021-06-06 18:00:00,29.34,43.8,DCC-AQ69,,,,
2021-06-06 19:00:00,32.29,38.26,DCC-AQ69,,,,
2021-06-06 20:00:00,42.02,27.75,DCC-AQ69,,,,
2021-06-06 21:00:00,32.35,30.04,DCC-AQ69,,,,
2021-06-06 22:00:00,35.18,24.93,DCC-AQ69,,,,
2021-06-06 23:00:00,21.06,36.22,DCC-AQ69,,,,
2021-06-07 00:00:00,13.24,46.21,DCC-AQ69,,,,
2021-06-07 01:00:00,12.24,46.78,DCC-AQ69,,,,
2021-06-07 02:00:00,8.93,48.01,DCC-AQ69,,,,
2021-06-07 03:00:00,10.94,42.9,DCC-AQ69,,,,
2021-06-07 04:00:00,17.52,35.27,DCC-AQ69,,,,
2021-06-07 05:00:00,31.6,21.15,DCC-AQ69,,,,
2021-06-07 06:00:00,33.98,17.45,DCC-AQ69,,,,
2021-06-07 07:00:00,26.74,23.45,DCC-AQ69,,,,
2021-06-07 08:00:00,32.63,22.86,DCC-AQ69,,,,
2021-06-07 09:00:00,27.71,30.77,DCC-AQ69,,,,
2021-06-07 10:00:00,30.05,41.15,DCC-AQ69,,,,
2021-06-07 11:00:00,28.15,39.61,DCC-AQ69,,,,
2021-06-07 12:00:00,38.18,32.26,DCC-AQ69,,,,
2021-06-07 13:00:00,16.55,54.9,DCC-AQ69,,,,
2021-06-07 14:00:00,14.86,56.21,DCC-AQ69,,,,
2021-06-07 15:00:00,16.36,56.22,DCC-AQ69,,,,
2021-06-07 16:00:00,16.39,58.78,DCC-AQ69,,,,
2021-06-07 17:00:00,14.56,58.96,DCC-AQ69,,,,
2021-06-07 18:00:00,15.73,59.92,DCC-AQ69,,,,
2021-06-07 19:00:00,13.61,59.8,DCC-AQ69,,,,
2021-06-07 20:00:00,11.66,57.79,DCC-AQ69,,,,
2021-06-07 21:00:00,10.02,58.33,DCC-AQ69,,,,
2021-06-07 22:00:00,14.02,52.8,DCC-AQ69,,,,
2021-06-07 23:00:00,7.44,57.4,DCC-AQ69,,,,
2021-06-08 00:00:00,3.21,57.45,DCC-AQ69,,,,
2021-06-08 01:00:00,6.73,51.99,DCC-AQ69,,,,
2021-06-08 02:00:00,3.71,54.28,DCC-AQ69,,,,
2021-06-08 03:00:00,6.16,51.55,DCC-AQ69,,,,
2021-06-08 04:00:00,20.99,33.57,DCC-AQ69,,,,
2021-06-08 05:00:00,46.69,15.61,DCC-AQ69,,,,
2021-06-08 06:00:00,51.29,10.02,DCC-AQ69,,,,
2021-06-08 07:00:00,43.31,10.17,DCC-AQ69,,,,
2021-06-08 08:00:00,41.51,15.9,DCC-AQ69,,,,
2021-06-08 09:00:00,27.13,35.62,DCC-AQ69,,,,
2021-06-08 10:00:00,41.72,27.14,DCC-AQ69,,,,
2021-06-08 11:00:00,30.62,32.37,DCC-AQ69,,,,
2021-06-08 12:00:00,24.81,28.86,DCC-AQ69,,,,
2021-06-08 13:00:00,16.52,39.56,DCC-AQ69,,,,
2021-06-08 14:00:00,21.74,31.98,DCC-AQ69,,,,
2021-06-08 15:00:00,24.67,29.03,DCC-AQ69,,,,
2021-06-08 16:00:00,32.43,27.69,DCC-AQ69,,,,
2021-06-08 17:00:00,18.53,36.56,DCC-AQ69,,,,
2021-06-08 18:00:00,19.74,36.97,DCC-AQ69,,,,
2021-06-08 19:00:00,17.17,41.42,DCC-AQ69,,,,
2021-06-08 20:00:00,35.13,23.66,DCC-AQ69,,,,
2021-06-08 21:00:00,30.19,21.44,DCC-AQ69,,,,
2021-06-08 22:00:00,22.55,25.88,DCC-AQ69,,,,
2021-06-08 23:00:00,12.18,35.42,DCC-AQ69,,,,
2021-06-09 00:00:00,5.74,39.84,DCC-AQ69,,,,
2021-06-09 01:00:00,8.17,39.28,DCC-AQ69,,,,
2021-06-09 02:00:00,4.25,38.92,DCC-AQ69,,,,
2021-06-09 03:00:00,8.93,36.14,DCC-AQ69,,,,
2021-06-09 04:00:00,23.05,26.71,DCC-AQ69,,,,
2021-06-09 05:00:00,42.85,9.02,DCC-AQ69,,,,
2021-06-09 06:00:00,52.77,-1.77,DCC-AQ69,,,,
2021-06-09 07:00:00,48.22,-1.24,DCC-AQ69,,,,
2021-06-09 08:00:00,55.21,-3.85,DCC-AQ69,,,,
2021-06-09 09:00:00,39.39,-2.86,DCC-AQ69,,,,
2021-06-09 10:00:00,42.48,-7.05,DCC-AQ69,,,,
2021-06-09 11:00:00,27.1,0.17,DCC-AQ69,,,,
2021-06-09 12:00:00,26.61,7.6,DCC-AQ69,,,,
2021-06-09 13:00:00,24.2,13.93,DCC-AQ69,,,,
2021-06-09 14:00:00,24.35,9.59,DCC-AQ69,,,,
2021-06-09 15:00:00,23.9,11.46,DCC-AQ69,,,,
2021-06-09 16:00:00,25.43,14.93,DCC-AQ69,,,,
2021-06-09 17:00:00,24.51,15.97,DCC-AQ69,,,,
2021-06-09 18:00:00,17.5,20.38,DCC-AQ69,,,,
2021-06-09 19:00:00,16.18,16.37,DCC-AQ69,,,,
2021-06-09 20:00:00,13.46,15.77,DCC-AQ69,,,,
2021-06-09 21:00:00,16.15,14.64,DCC-AQ69,,,,
2021-06-09 22:00:00,18.53,16.48,DCC-AQ69,,,,
2021-06-09 23:00:00,14.42,22.75,DCC-AQ69,,,,
2021-06-10 00:00:00,6.76,27.32,DCC-AQ69,,,,
2021-06-10 01:00:00,5.9,34.98,DCC-AQ69,,,,
2021-06-10 02:00:00,11.13,35.01,DCC-AQ69,,,,
2021-06-10 03:00:00,6.85,40.18,DCC-AQ69,,,,
2021-06-10 04:00:00,10.04,33.36,DCC-AQ69,,,,
2021-06-10 05:00:00,42.05,7.87,DCC-AQ69,,,,
2021-06-10 06:00:00,34.77,10.3,DCC-AQ69,,,,
2021-06-10 07:00:00,21.98,24.65,DCC-AQ69,,,,
2021-06-10 08:00:00,19.8,23.77,DCC-AQ69,,,,
2021-06-10 09:00:00,20.0,26.18,DCC-AQ69,,,,
2021-06-10 10:00:00,18.41,30.46,DCC-AQ69,,,,
2021-06-10 11:00:00,18.56,35.0,DCC-AQ69,,,,
2021-06-10 12:00:00,15.83,34.27,DCC-AQ69,,,,
2021-06-10 13:00:00,17.62,22.91,DCC-AQ69,,,,
2021-06-10 14:00:00,16.78,20.58,DCC-AQ69,,,,
2021-06-10 15:00:00,23.17,20.45,DCC-AQ69,,,,
2021-06-10 16:00:00,26.0,21.05,DCC-AQ69,,,,
2021-06-10 17:00:00,16.07,23.89,DCC-AQ69,,,,
2021-06-10 18:00:00,12.98,19.63,DCC-AQ69,,,,
2021-06-10 19:00:00,10.73,16.42,DCC-AQ69,,,,
2021-06-10 20:00:00,9.78,17.29,DCC-AQ69,,,,
2021-06-10 21:00:00,8.78,22.46,DCC-AQ69,,,,
2021-06-10 22:00:00,7.9,29.51,DCC-AQ69,,,,
2021-06-10 23:00:00,5.04,34.36,DCC-AQ69,,,,
2021-06-11 00:00:00,5.93,37.44,DCC-AQ69,,,,
2021-06-11 01:00:00,3.84,42.2,DCC-AQ69,,,,
2021-06-11 02:00:00,3.88,43.69,DCC-AQ69,,,,
2021-06-11 03:00:00,5.31,42.37,DCC-AQ69,,,,
2021-06-11 04:00:00,11.3,35.63,DCC-AQ69,,,,
2021-06-11 05:00:00,22.14,27.04,DCC-AQ69,,,,
2021-06-11 06:00:00,38.07,16.02,DCC-AQ69,,,,
2021-06-11 07:00:00,40.21,27.26,DCC-AQ69,,,,
2021-06-11 08:00:00,39.11,34.81,DCC-AQ69,,,,
2021-06-11 09:00:00,31.43,43.07,DCC-AQ69,,,,
2021-06-11 10:00:00,34.7,38.28,DCC-AQ69,,,,
2021-06-11 11:00:00,39.88,29.02,DCC-AQ69,,,,
2021-06-11 12:00:00,36.57,29.12,DCC-AQ69,,,,
2021-06-11 13:00:00,39.11,27.24,DCC-AQ69,,,,
2021-06-11 14:00:00,34.38,26.21,DCC-AQ69,,,,
2021-06-11 15:00:00,39.64,22.52,DCC-AQ69,,,,
2021-06-11 16:00:00,54.51,13.71,DCC-AQ69,,,,
2021-06-11 17:00:00,43.09,17.91,DCC-AQ69,,,,
2021-06-11 18:00:00,42.61,22.23,DCC-AQ69,,,,
2021-06-11 19:00:00,36.21,27.38,DCC-AQ69,,,,
2021-06-11 20:00:00,46.85,20.16,DCC-AQ69,,,,
2021-06-11 21:00:00,36.55,19.85,DCC-AQ69,,,,
2021-06-11 22:00:00,27.31,23.72,DCC-AQ69,,,,
2021-06-11 23:00:00,17.05,29.64,DCC-AQ69,,,,
2021-06-12 00:00:00,16.95,30.84,DCC-AQ69,,,,
2021-06-12 01:00:00,11.04,33.94,DCC-AQ69,,,,
2021-06-12 02:00:00,11.15,32.51,DCC-AQ69,,,,
2021-06-12 03:00:00,13.27,30.97,DCC-AQ69,,,,
2021-06-12 04:00:00,17.19,29.49,DCC-AQ69,,,,
2021-06-12 05:00:00,24.28,30.26,DCC-AQ69,,,,
2021-06-12 06:00:00,35.19,22.85,DCC-AQ69,,,,
2021-06-12 07:00:00,27.75,28.53,DCC-AQ69,,,,
2021-06-12 08:00:00,31.03,25.96,DCC-AQ69,,,,
2021-06-12 09:00:00,25.88,27.43,DCC-AQ69,,,,
2021-06-12 10:00:00,26.31,27.84,DCC-AQ69,,,,
2021-06-12 11:00:00,23.3,30.42,DCC-AQ69,,,,
2021-06-12 12:00:00,31.8,27.87,DCC-AQ69,,,,
2021-06-12 13:00:00,25.21,30.67,DCC-AQ69,,,,
2021-06-12 14:00:00,23.45,33.87,DCC-AQ69,,,,
2021-06-12 15:00:00,29.64,30.32,DCC-AQ69,,,,
2021-06-12 16:00:00,29.76,30.75,DCC-AQ69,,,,
2021-06-12 17:00:00,25.94,26.06,DCC-AQ69,,,,
2021-06-12 18:00:00,30.3,21.51,DCC-AQ69,,,,
2021-06-12 19:00:00,33.88,20.23,DCC-AQ69,,,,
2021-06-12 20:00:00,28.6,22.37,DCC-AQ69,,,,
2021-06-12 21:00:00,30.57,16.31,DCC-AQ69,,,,
2021-06-12 22:00:00,38.06,9.2,DCC-AQ69,,,,
2021-06-12 23:00:00,27.91,18.81,DCC-AQ69,,,,
2021-06-13 00:00:00,21.99,19.09,DCC-AQ69,,,,
2021-06-13 01:00:00,19.34,18.73,DCC-AQ69,,,,
2021-06-13 02:00:00,23.23,14.3,DCC-AQ69,,,,
2021-06-13 03:00:00,15.52,22.79,DCC-AQ69,,,,
2021-06-13 04:00:00,12.91,28.31,DCC-AQ69,,,,
2021-06-13 05:00:00,17.06,23.44,DCC-AQ69,,,,
2021-06-13 06:00:00,31.12,9.04,DCC-AQ69,,,,
2021-06-13 07:00:00,31.45,8.08,DCC-AQ69,,,,
2021-06-13 08:00:00,23.91,16.41,DCC-AQ69,,,,
2021-06-13 09:00:00,26.45,15.91,DCC-AQ69,,,,
2021-06-13 10:00:00,16.76,25.29,DCC-AQ69,,,,
2021-06-13 11:00:00,17.12,30.33,DCC-AQ69,,,,
2021-06-13 12:00:00,14.39,30.89,DCC-AQ69,,,,
2021-06-13 13:00:00,14.6,28.39,DCC-AQ69,,,,
2021-06-13 14:00:00,19.7,27.45,DCC-AQ69,,,,
2021-06-13 15:00:00,27.82,23.01,DCC-AQ69,,,,
2021-06-13 16:00:00,43.18,7.78,DCC-AQ69,,,,
2021-06-13 17:00:00,37.4,14.36,DCC-AQ69,,,,
2021-06-13 18:00:00,38.09,13.1,DCC-AQ69,,,,
2021-06-13 19:00:00,30.84,18.7,DCC-AQ69,,,,
2021-06-13 20:00:00,22.53,29.45,DCC-AQ69,,,,
2021-06-13 21:00:00,26.29,21.7,DCC-AQ69,,,,
2021-06-13 22:00:00,18.62,27.06,DCC-AQ69,,,,
2021-06-13 23:00:00,12.79,25.49,DCC-AQ69,,,,
2021-06-14 00:00:00,9.35,25.54,DCC-AQ69,,,,
2021-06-14 01:00:00,10.5,19.13,DCC-AQ69,,,,
2021-06-14 02:00:00,5.41,29.73,DCC-AQ69,,,,
2021-06-14 03:00:00,6.59,34.89,DCC-AQ69,,,,
2021-06-14 04:00:00,20.37,35.48,DCC-AQ69,,,,
2021-06-14 05:00:00,45.17,18.35,DCC-AQ69,,,,
2021-06-14 06:00:00,48.55,15.74,DCC-AQ69,,,,
2021-06-14 07:00:00,47.6,18.91,DCC-AQ69,,,,
2021-06-14 08:00:00,44.95,20.53,DCC-AQ69,,,,
2021-06-14 09:00:00,40.85,27.98,DCC-AQ69,,,,
2021-06-14 10:00:00,42.18,26.26,DCC-AQ69,,,,
2021-06-14 11:00:00,41.45,30.78,DCC-AQ69,,,,
2021-06-14 12:00:00,38.19,25.97,DCC-AQ69,,,,
2021-06-14 13:00:00,39.21,28.57,DCC-AQ69,,,,
2021-06-14 14:00:00,42.35,28.13,DCC-AQ69,,,,
2021-06-14 15:00:00,52.25,25.58,DCC-AQ69,,,,
2021-06-14 16:00:00,44.87,28.56,DCC-AQ69,,,,
2021-06-14 17:00:00,48.7,28.2,DCC-AQ69,,,,
2021-06-14 18:00:00,34.84,36.15,DCC-AQ69,,,,
2021-06-14 19:00:00,24.74,41.52,DCC-AQ69,,,,
2021-06-14 20:00:00,20.37,42.71,DCC-AQ69,,,,
2021-06-14 21:00:00,26.98,34.65,DCC-AQ69,,,,
2021-06-14 22:00:00,28.37,31.35,DCC-AQ69,,,,
2021-06-29 22:00:00,33.72,21.15,DCC-AQ69,,,,
2021-06-29 23:00:00,49.72,2.81,DCC-AQ69,,,,
2021-06-30 00:00:00,33.87,17.77,DCC-AQ69,,,,
2021-06-30 01:00:00,12.14,30.2,DCC-AQ69,,,,
2021-06-30 02:00:00,8.61,29.89,DCC-AQ69,,,,
2021-06-30 03:00:00,9.23,28.27,DCC-AQ69,,,,
2021-06-30 04:00:00,18.66,20.95,DCC-AQ69,,,,
2021-06-30 05:00:00,37.37,5.4,DCC-AQ69,,,,
2021-06-30 06:00:00,35.52,3.97,DCC-AQ69,,,,
2021-06-30 07:00:00,44.21,2.95,DCC-AQ69,,,,
2021-06-30 08:00:00,43.0,7.59,DCC-AQ69,,,,
2021-06-30 09:00:00,38.24,16.98,DCC-AQ69,,,,
2021-06-30 10:00:00,34.68,17.98,DCC-AQ69,,,,
2021-06-30 11:00:00,29.55,24.99,DCC-AQ69,,,,
2021-06-30 12:00:00,21.99,31.61,DCC-AQ69,,,,
2021-06-30 13:00:00,29.04,29.01,DCC-AQ69,,,,
2021-06-30 14:00:00,42.09,26.8,DCC-AQ69,,,,
2021-06-30 15:00:00,53.61,25.2,DCC-AQ69,,,,
2021-06-30 16:00:00,45.08,27.61,DCC-AQ69,,,,
2021-06-30 17:00:00,45.46,32.11,DCC-AQ69,,,,
2021-06-30 18:00:00,36.81,38.99,DCC-AQ69,,,,
2021-06-30 19:00:00,38.16,35.34,DCC-AQ69,,,,
2021-06-30 20:00:00,36.71,37.15,DCC-AQ69,,,,
2021-06-30 21:00:00,24.77,42.58,DCC-AQ69,,,,
2021-06-30 22:00:00,40.64,25.1,DCC-AQ69,,,,
2021-06-30 23:00:00,33.17,26.46,DCC-AQ69,,,,
2021-07-01 00:00:00,45.45,3.4,DCC-AQ69,,,,
2021-07-01 01:00:00,31.87,18.13,DCC-AQ69,,,,
2021-07-01 02:00:00,13.98,32.27,DCC-AQ69,,,,
2021-07-01 03:00:00,23.31,24.44,DCC-AQ69,,,,
2021-07-01 04:00:00,42.34,15.76,DCC-AQ69,,,,
2021-07-01 05:00:00,60.88,2.86,DCC-AQ69,,,,
2021-07-01 06:00:00,64.77,2.81,DCC-AQ69,,,,
2021-07-01 07:00:00,60.75,5.19,DCC-AQ69,,,,
2021-07-01 08:00:00,70.95,2.59,DCC-AQ69,,,,
2021-07-01 09:00:00,63.39,8.34,DCC-AQ69,,,,
2021-07-01 10:00:00,51.63,14.52,DCC-AQ69,,,,
2021-07-01 11:00:00,42.38,28.6,DCC-AQ69,,,,
2021-07-01 12:00:00,36.82,35.87,DCC-AQ69,,,,
2021-07-01 13:00:00,53.17,27.93,DCC-AQ69,,,,
2021-07-01 14:00:00,49.54,34.53,DCC-AQ69,,,,
2021-07-01 15:00:00,42.58,37.87,DCC-AQ69,,,,
2021-07-01 16:00:00,38.75,40.48,DCC-AQ69,,,,
2021-07-01 17:00:00,23.31,43.99,DCC-AQ69,,,,
2021-07-01 18:00:00,38.2,30.08,DCC-AQ69,,,,
2021-07-01 19:00:00,42.35,23.72,DCC-AQ69,,,,
2021-07-01 20:00:00,55.47,7.31,DCC-AQ69,,,,
2021-07-01 21:00:00,37.64,26.72,DCC-AQ69,,,,
2021-07-01 22:00:00,30.92,28.94,DCC-AQ69,,,,
2021-07-01 23:00:00,47.33,10.27,DCC-AQ69,,,,
2021-07-02 00:00:00,28.09,22.92,DCC-AQ69,,,,
2021-07-02 01:00:00,12.16,31.67,DCC-AQ69,,,,
2021-07-02 02:00:00,16.92,27.56,DCC-AQ69,,,,
2021-07-02 03:00:00,17.83,27.9,DCC-AQ69,,,,
2021-07-02 04:00:00,24.44,21.07,DCC-AQ69,,,,
2021-07-02 05:00:00,44.39,8.03,DCC-AQ69,,,,
2021-07-02 06:00:00,44.33,8.27,DCC-AQ69,,,,
2021-07-02 07:00:00,52.43,2.97,DCC-AQ69,,,,
2021-07-02 08:00:00,39.69,10.65,DCC-AQ69,,,,
2021-07-02 09:00:00,29.16,23.86,DCC-AQ69,,,,
2021-07-02 10:00:00,48.96,12.89,DCC-AQ69,,,,
2021-07-02 11:00:00,43.66,14.38,DCC-AQ69,,,,
2021-07-02 12:00:00,33.37,28.05,DCC-AQ69,,,,
2021-07-02 13:00:00,21.51,48.13,DCC-AQ69,,,,
2021-07-02 14:00:00,32.85,39.8,DCC-AQ69,,,,
2021-07-02 15:00:00,50.26,26.74,DCC-AQ69,,,,
2021-07-02 16:00:00,49.48,23.3,DCC-AQ69,,,,
2021-07-02 17:00:00,35.44,27.13,DCC-AQ69,,,,
2021-07-02 18:00:00,36.73,29.09,DCC-AQ69,,,,
2021-07-02 19:00:00,37.9,26.7,DCC-AQ69,,,,
2021-07-02 20:00:00,41.78,18.68,DCC-AQ69,,,,
2021-07-02 21:00:00,36.95,26.55,DCC-AQ69,,,,
2021-07-02 22:00:00,33.02,23.57,DCC-AQ69,,,,
2021-07-02 23:00:00,19.2,31.18,DCC-AQ69,,,,
2021-07-03 00:00:00,12.79,35.99,DCC-AQ69,,,,
2021-07-03 01:00:00,13.42,34.15,DCC-AQ69,,,,
2021-07-03 02:00:00,17.2,40.18,DCC-AQ69,,,,
2021-07-03 03:00:00,7.28,53.45,DCC-AQ69,,,,
2021-07-03 04:00:00,13.89,43.99,DCC-AQ69,,,,
2021-07-03 05:00:00,17.95,40.65,DCC-AQ69,,,,
2021-07-03 06:00:00,25.35,39.23,DCC-AQ69,,,,
2021-07-03 07:00:00,27.41,38.52,DCC-AQ69,,,,
2021-07-03 08:00:00,29.26,37.88,DCC-AQ69,,,,
2021-07-03 09:00:00,23.31,37.35,DCC-AQ69,,,,
2021-07-03 10:00:00,42.4,22.63,DCC-AQ69,,,,
2021-07-03 11:00:00,43.32,29.72,DCC-AQ69,,,,
2021-07-03 12:00:00,41.13,30.8,DCC-AQ69,,,,
2021-07-03 13:00:00,40.97,32.38,DCC-AQ69,,,,
2021-07-03 14:00:00,38.99,33.29,DCC-AQ69,,,,
2021-07-03 15:00:00,17.01,44.49,DCC-AQ69,,,,
2021-07-03 16:00:00,16.07,36.0,DCC-AQ69,,,,
2021-07-03 17:00:00,27.51,17.91,DCC-AQ69,,,,
2021-07-03 18:00:00,19.33,24.76,DCC-AQ69,,,,
2021-07-03 19:00:00,22.83,22.96,DCC-AQ69,,,,
2021-07-03 20:00:00,24.09,18.68,DCC-AQ69,,,,
2021-07-03 21:00:00,33.25,5.37,DCC-AQ69,,,,
2021-07-03 22:00:00,28.54,9.65,DCC-AQ69,,,,
2021-07-03 23:00:00,22.32,11.26,DCC-AQ69,,,,
2021-07-04 00:00:00,13.34,16.16,DCC-AQ69,,,,
2021-07-04 01:00:00,7.25,28.39,DCC-AQ69,,,,
2021-07-04 02:00:00,10.38,18.56,DCC-AQ69,,,,
2021-07-04 03:00:00,5.99,23.15,DCC-AQ69,,,,
2021-07-04 04:00:00,6.23,19.24,DCC-AQ69,,,,
2021-07-04 05:00:00,12.45,14.7,DCC-AQ69,,,,
2021-07-04 06:00:00,19.78,13.95,DCC-AQ69,,,,
2021-07-04 07:00:00,18.51,18.71,DCC-AQ69,,,,
2021-07-04 08:00:00,16.72,23.03,DCC-AQ69,,,,
2021-07-04 09:00:00,27.77,19.21,DCC-AQ69,,,,
2021-07-04 10:00:00,14.12,28.69,DCC-AQ69,,,,
2021-07-04 11:00:00,26.1,20.42,DCC-AQ69,,,,
2021-07-04 12:00:00,19.6,27.87,DCC-AQ69,,,,
2021-07-04 13:00:00,21.24,26.61,DCC-AQ69,,,,
2021-07-04 14:00:00,15.66,31.85,DCC-AQ69,,,,
2021-07-04 15:00:00,15.62,35.8,DCC-AQ69,,,,
2021-07-04 16:00:00,19.84,21.81,DCC-AQ69,,,,
2021-07-04 17:00:00,23.99,15.02,DCC-AQ69,,,,
2021-07-04 18:00:00,32.08,14.06,DCC-AQ69,,,,
2021-07-04 19:00:00,22.96,17.23,DCC-AQ69,,,,
2021-07-04 20:00:00,14.32,20.75,DCC-AQ69,,,,
2021-07-04 21:00:00,12.72,25.05,DCC-AQ69,,,,
2021-07-04 22:00:00,13.59,23.84,DCC-AQ69,,,,
2021-07-04 23:00:00,9.92,27.35,DCC-AQ69,,,,
2021-07-05 00:00:00,5.54,26.82,DCC-AQ69,,,,
2021-07-05 01:00:00,5.48,26.94,DCC-AQ69,,,,
2021-07-05 02:00:00,4.67,33.26,DCC-AQ69,,,,
2021-07-05 03:00:00,6.74,32.9,DCC-AQ69,,,,
2021-07-05 04:00:00,14.94,30.17,DCC-AQ69,,,,
2021-07-05 05:00:00,31.37,20.2,DCC-AQ69,,,,
2021-07-05 06:00:00,45.5,13.43,DCC-AQ69,,,,
2021-07-05 07:00:00,40.76,15.71,DCC-AQ69,,,,
2021-07-05 08:00:00,44.42,17.92,DCC-AQ69,,,,
2021-07-05 09:00:00,33.63,27.19,DCC-AQ69,,,,
2021-07-05 10:00:00,31.51,32.82,DCC-AQ69,,,,
2021-07-05 11:00:00,23.48,41.78,DCC-AQ69,,,,
2021-07-05 12:00:00,20.33,41.04,DCC-AQ69,,,,
2021-07-05 13:00:00,28.23,32.82,DCC-AQ69,,,,
2021-07-05 14:00:00,36.39,27.31,DCC-AQ69,,,,
2021-07-05 15:00:00,37.9,27.86,DCC-AQ69,,,,
2021-07-05 16:00:00,27.47,32.88,DCC-AQ69,,,,
2021-07-05 17:00:00,24.86,31.86,DCC-AQ69,,,,
2021-07-05 18:00:00,30.05,23.26,DCC-AQ69,,,,
2021-07-05 19:00:00,27.39,30.58,DCC-AQ69,,,,
2021-07-05 20:00:00,24.57,23.19,DCC-AQ69,,,,
2021-07-05 21:00:00,25.81,22.23,DCC-AQ69,,,,
2021-07-05 22:00:00,20.52,27.54,DCC-AQ69,,,,
2021-07-05 23:00:00,19.21,26.2,DCC-AQ69,,,,
2021-07-06 00:00:00,12.71,29.33,DCC-AQ69,,,,
2021-07-06 01:00:00,15.32,26.89,DCC-AQ69,,,,
2021-07-06 02:00:00,15.25,24.71,DCC-AQ69,,,,
2021-07-06 03:00:00,16.84,24.75,DCC-AQ69,,,,
2021-07-06 04:00:00,24.94,13.52,DCC-AQ69,,,,
2021-07-06 05:00:00,34.75,8.61,DCC-AQ69,,,,
2021-07-06 06:00:00,31.49,15.05,DCC-AQ69,,,,
2021-07-06 07:00:00,45.56,13.26,DCC-AQ69,,,,
2021-07-06 08:00:00,37.51,17.97,DCC-AQ69,,,,
2021-07-06 09:00:00,24.47,23.13,DCC-AQ69,,,,
