datetime,no2,o3,pm10,pm2_5,so2,serial_number
2021-05-31 17:00:00,9.93,117.81,16.83,12.32,1.49,DCC-AQ22
2021-05-31 18:00:00,20.43,95.25,17.71,14.1,1.49,DCC-AQ22
2021-05-31 19:00:00,20.66,87.23,16.36,12.2,1.33,DCC-AQ22
2021-05-31 20:00:00,12.81,105.13,17.32,13.82,1.31,DCC-AQ22
2021-05-31 21:00:00,9.32,111.16,17.2,13.82,1.17,DCC-AQ22
2021-05-31 22:00:00,9.61,101.64,18.32,14.94,1.02,DCC-AQ22
2021-05-31 23:00:00,8.02,94.92,16.89,13.44,0.99,DCC-AQ22
2021-06-01 00:00:00,7.49,95.37,17.49,14.76,0.96,DCC-AQ22
2021-06-01 01:00:00,6.3,101.36,16.92,14.42,1.04,DCC-AQ22
2021-06-01 02:00:00,5.7,97.39,17.44,14.23,0.96,DCC-AQ22
2021-06-01 03:00:00,7.61,84.74,17.87,15.05,0.9,DCC-AQ22
2021-06-01 04:00:00,14.9,71.81,17.26,14.6,0.95,DCC-AQ22
2021-06-01 05:00:00,30.92,62.69,19.91,15.72,1.06,DCC-AQ22
2021-06-01 06:00:00,26.7,72.28,21.94,17.32,1.04,DCC-AQ22
2021-06-01 07:00:00,27.96,74.04,18.88,14.05,1.41,DCC-AQ22
2021-06-01 08:00:00,21.89,78.64,21.54,15.7,1.32,DCC-AQ22
2021-06-01 09:00:00,21.01,85.35,19.62,14.29,1.58,DCC-AQ22
2021-06-01 10:00:00,15.89,100.29,20.32,14.96,1.28,DCC-AQ22
2021-06-01 11:00:00,23.76,96.71,19.05,12.97,1.66,DCC-AQ22
2021-06-01 12:00:00,18.61,103.45,18.01,11.25,1.47,DCC-AQ22
2021-06-01 13:00:00,20.2,106.17,20.37,14.55,1.8,DCC-AQ22
2021-06-01 14:00:00,13.72,117.34,18.04,12.83,1.71,DCC-AQ22
2021-06-01 15:00:00,17.68,117.11,15.95,11.06,1.89,DCC-AQ22
2021-06-01 16:00:00,27.76,112.39,22.22,18.54,2.05,DCC-AQ22
2021-06-01 17:00:00,29.42,111.3,22.17,18.37,2.16,DCC-AQ22
2021-06-01 18:00:00,23.1,113.98,23.42,17.97,2.45,DCC-AQ22
2021-06-01 19:00:00,21.25,118.4,31.28,25.42,2.35,DCC-AQ22
2021-06-01 20:00:00,51.21,83.52,32.72,26.77,3.9,DCC-AQ22
2021-06-01 21:00:00,50.64,80.93,36.66,30.28,2.82,DCC-AQ22
2021-06-01 22:00:00,36.3,84.05,43.04,36.45,2.25,DCC-AQ22
2021-06-01 23:00:00,22.3,92.29,42.01,35.16,1.75,DCC-AQ22
2021-06-02 00:00:00,11.87,105.39,32.23,27.7,1.47,DCC-AQ22
2021-06-02 01:00:00,13.5,105.22,25.61,21.77,1.12,DCC-AQ22
2021-06-02 02:00:00,23.79,78.24,27.77,23.41,1.61,DCC-AQ22
2021-06-02 03:00:00,22.67,76.77,29.24,24.53,1.72,DCC-AQ22
2021-06-02 04:00:00,34.09,60.44,31.39,25.36,1.68,DCC-AQ22
2021-06-02 05:00:00,47.71,50.32,32.36,25.34,2.03,DCC-AQ22
2021-06-02 06:00:00,30.68,81.04,25.21,18.38,1.2,DCC-AQ22
2021-06-02 07:00:00,39.41,75.28,20.01,13.6,1.39,DCC-AQ22
2021-06-02 08:00:00,40.26,72.84,22.44,15.4,2.91,DCC-AQ22
2021-06-02 09:00:00,34.47,83.66,27.45,18.36,2.69,DCC-AQ22
2021-06-02 10:00:00,44.68,71.2,31.52,21.61,4.23,DCC-AQ22
2021-06-02 11:00:00,33.02,87.99,33.13,22.38,3.25,DCC-AQ22
2021-06-02 12:00:00,35.29,91.49,36.04,25.49,2.87,DCC-AQ22
2021-06-02 13:00:00,27.8,99.74,35.28,25.24,2.33,DCC-AQ22
2021-06-02 14:00:00,35.21,90.81,34.37,22.99,2.82,DCC-AQ22
2021-06-02 15:00:00,33.88,94.43,36.17,24.66,2.48,DCC-AQ22
2021-06-02 16:00:00,32.63,92.17,29.69,21.01,1.81,DCC-AQ22
2021-06-02 17:00:00,28.4,97.21,25.23,18.6,1.58,DCC-AQ22
2021-06-02 18:00:00,31.34,89.46,25.7,19.82,1.5,DCC-AQ22
2021-06-02 19:00:00,32.27,87.47,26.47,21.49,1.38,DCC-AQ22
2021-06-02 20:00:00,19.74,103.26,23.78,19.74,1.03,DCC-AQ22
2021-06-02 21:00:00,13.33,104.69,22.17,18.73,1.34,DCC-AQ22
2021-06-02 22:00:00,8.16,109.74,20.09,17.93,1.31,DCC-AQ22
2021-06-02 23:00:00,7.78,105.77,18.5,16.41,1.03,DCC-AQ22
2021-06-03 00:00:00,7.91,99.39,19.9,17.12,1.14,DCC-AQ22
2021-06-03 01:00:00,6.63,105.23,22.43,19.56,1.09,DCC-AQ22
2021-06-03 02:00:00,4.16,115.83,18.12,15.87,1.15,DCC-AQ22
2021-06-03 03:00:00,4.32,116.27,12.0,12.14,0.74,DCC-AQ22
2021-06-03 04:00:00,8.85,97.53,13.7,13.83,0.88,DCC-AQ22
2021-06-03 05:00:00,11.22,81.61,15.76,13.38,0.99,DCC-AQ22
2021-06-03 06:00:00,13.15,76.26,11.65,11.1,1.24,DCC-AQ22
2021-06-03 07:00:00,21.75,66.18,10.44,8.36,0.9,DCC-AQ22
2021-06-03 08:00:00,11.33,85.16,13.55,9.61,0.9,DCC-AQ22
2021-06-03 09:00:00,6.33,90.7,9.59,5.79,1.06,DCC-AQ22
2021-06-03 10:00:00,6.63,87.17,11.87,7.21,0.95,DCC-AQ22
2021-06-03 11:00:00,6.79,84.2,7.57,2.94,0.73,DCC-AQ22
2021-06-03 12:00:00,5.91,82.8,4.45,2.07,0.77,DCC-AQ22
2021-06-03 13:00:00,6.6,79.7,5.77,3.84,0.74,DCC-AQ22
2021-06-03 14:00:00,6.19,80.15,6.41,2.82,0.45,DCC-AQ22
2021-06-03 15:00:00,5.43,85.27,5.09,2.07,0.34,DCC-AQ22
2021-06-03 16:00:00,5.26,86.81,7.17,3.49,0.56,DCC-AQ22
2021-06-03 17:00:00,6.64,81.39,5.79,1.96,0.84,DCC-AQ22
2021-06-03 18:00:00,4.71,81.31,7.23,4.08,0.61,DCC-AQ22
2021-06-03 19:00:00,5.44,78.6,4.8,1.35,0.58,DCC-AQ22
2021-06-03 20:00:00,4.49,76.16,4.7,1.16,0.35,DCC-AQ22
2021-06-03 21:00:00,3.2,75.27,4.74,1.55,0.69,DCC-AQ22
2021-06-03 22:00:00,2.68,72.2,6.29,3.55,0.66,DCC-AQ22
2021-06-03 23:00:00,2.22,77.58,5.72,2.82,0.58,DCC-AQ22
2021-06-04 00:00:00,1.08,82.42,5.63,2.4,0.39,DCC-AQ22
2021-06-04 01:00:00,1.54,83.06,6.26,2.82,-0.02,DCC-AQ22
2021-06-04 02:00:00,1.49,82.19,5.56,2.31,0.28,DCC-AQ22
2021-06-04 03:00:00,4.08,71.74,4.96,2.28,0.32,DCC-AQ22
2021-06-04 04:00:00,3.43,75.64,5.99,3.51,0.59,DCC-AQ22
2021-06-04 05:00:00,5.69,75.31,5.19,2.78,0.36,DCC-AQ22
2021-06-04 06:00:00,10.99,67.73,5.35,2.07,0.61,DCC-AQ22
2021-06-04 07:00:00,6.92,71.24,3.82,0.55,0.73,DCC-AQ22
2021-06-04 08:00:00,5.04,73.22,5.05,1.43,0.66,DCC-AQ22
2021-06-04 09:00:00,10.55,66.67,4.95,1.47,0.63,DCC-AQ22
2021-06-04 10:00:00,10.23,67.63,10.65,3.43,0.86,DCC-AQ22
2021-06-04 11:00:00,4.88,73.51,8.12,1.97,0.76,DCC-AQ22
2021-06-04 12:00:00,5.24,75.42,4.88,1.7,0.61,DCC-AQ22
2021-06-04 13:00:00,6.28,77.69,10.06,7.18,0.76,DCC-AQ22
2021-06-04 14:00:00,9.89,72.65,10.78,7.05,0.81,DCC-AQ22
2021-06-04 15:00:00,10.25,72.16,11.38,6.56,0.71,DCC-AQ22
2021-06-04 16:00:00,8.32,75.62,11.85,7.04,0.1,DCC-AQ22
2021-06-04 17:00:00,7.62,76.05,15.39,9.4,0.56,DCC-AQ22
2021-06-04 18:00:00,6.76,76.21,10.81,6.26,0.55,DCC-AQ22
2021-06-04 19:00:00,9.79,70.87,6.98,3.06,0.62,DCC-AQ22
2021-06-04 20:00:00,10.15,65.81,10.77,6.47,0.41,DCC-AQ22
2021-06-04 21:00:00,8.15,64.72,10.68,6.4,0.7,DCC-AQ22
2021-06-04 22:00:00,5.25,68.93,11.03,6.48,0.7,DCC-AQ22
2021-06-04 23:00:00,4.11,69.92,9.82,5.15,0.39,DCC-AQ22
2021-06-05 00:00:00,4.8,66.17,11.2,6.93,-0.35,DCC-AQ22
2021-06-05 01:00:00,3.7,69.24,10.49,6.02,0.4,DCC-AQ22
2021-06-05 02:00:00,4.94,62.67,8.42,4.17,0.23,DCC-AQ22
2021-06-05 03:00:00,5.45,59.92,6.06,2.57,0.46,DCC-AQ22
2021-06-05 04:00:00,6.23,57.7,6.31,2.93,0.28,DCC-AQ22
2021-06-05 05:00:00,8.4,56.79,7.14,4.27,0.76,DCC-AQ22
2021-06-05 06:00:00,6.75,61.51,5.73,2.56,0.54,DCC-AQ22
2021-06-05 07:00:00,6.65,57.47,3.83,2.29,0.55,DCC-AQ22
2021-06-05 08:00:00,6.29,55.43,0.91,-0.05,0.77,DCC-AQ22
2021-06-05 09:00:00,7.98,55.75,6.13,5.44,0.79,DCC-AQ22
2021-06-05 10:00:00,10.46,51.64,5.83,4.83,0.59,DCC-AQ22
2021-06-05 11:00:00,9.52,57.07,6.95,5.72,0.23,DCC-AQ22
2021-06-05 12:00:00,7.82,62.27,5.04,3.5,0.62,DCC-AQ22
2021-06-05 13:00:00,7.64,57.49,4.29,2.25,0.61,DCC-AQ22
2021-06-05 14:00:00,6.29,58.65,3.99,1.81,0.07,DCC-AQ22
2021-06-05 15:00:00,6.58,58.72,7.58,4.88,0.74,DCC-AQ22
2021-06-05 16:00:00,6.54,58.91,10.04,6.71,0.46,DCC-AQ22
2021-06-05 17:00:00,5.74,62.92,10.45,7.18,0.79,DCC-AQ22
2021-06-05 18:00:00,10.09,65.93,8.87,6.04,1.17,DCC-AQ22
2021-06-05 19:00:00,6.95,69.5,9.16,6.39,0.97,DCC-AQ22
2021-06-05 20:00:00,9.36,65.82,8.93,4.87,1.48,DCC-AQ22
2021-06-05 21:00:00,10.72,60.98,10.73,6.87,1.38,DCC-AQ22
2021-06-05 22:00:00,9.76,58.69,10.06,5.74,1.17,DCC-AQ22
2021-06-05 23:00:00,11.67,50.65,10.27,6.47,0.71,DCC-AQ22
2021-06-06 00:00:00,10.13,48.43,12.5,8.99,0.54,DCC-AQ22
2021-06-06 01:00:00,7.17,50.75,10.48,6.94,0.95,DCC-AQ22
2021-06-06 02:00:00,13.51,43.96,8.11,4.69,0.88,DCC-AQ22
2021-06-06 03:00:00,5.68,53.19,9.2,6.03,0.73,DCC-AQ22
2021-06-06 04:00:00,5.37,49.89,9.02,5.51,0.37,DCC-AQ22
2021-06-06 05:00:00,4.69,57.05,8.66,4.57,0.23,DCC-AQ22
2021-06-06 06:00:00,2.85,61.48,10.63,6.1,0.71,DCC-AQ22
2021-06-06 07:00:00,2.79,57.98,10.6,6.68,0.46,DCC-AQ22
2021-06-06 08:00:00,3.35,56.4,11.45,6.69,0.38,DCC-AQ22
2021-06-06 09:00:00,3.08,61.82,9.35,4.84,0.56,DCC-AQ22
2021-06-06 10:00:00,3.51,66.44,8.78,5.74,0.7,DCC-AQ22
2021-06-06 11:00:00,7.59,68.31,8.36,5.33,1.18,DCC-AQ22
2021-06-06 12:00:00,8.24,69.67,9.43,5.23,1.08,DCC-AQ22
2021-06-06 13:00:00,8.25,70.37,9.42,5.71,1.01,DCC-AQ22
2021-06-06 14:00:00,6.67,75.38,8.13,3.69,0.96,DCC-AQ22
2021-06-06 15:00:00,7.21,74.38,9.94,5.78,0.94,DCC-AQ22
2021-06-06 16:00:00,8.96,72.61,8.87,5.07,0.77,DCC-AQ22
2021-06-06 17:00:00,8.66,74.35,9.07,6.03,0.59,DCC-AQ22
2021-06-06 18:00:00,12.37,67.81,8.89,5.36,0.92,DCC-AQ22
2021-06-06 19:00:00,15.62,63.3,10.12,6.41,0.76,DCC-AQ22
2021-06-06 20:00:00,17.3,57.16,9.75,6.04,0.72,DCC-AQ22
2021-06-06 21:00:00,19.28,46.58,10.98,7.07,0.36,DCC-AQ22
2021-06-06 22:00:00,18.58,43.95,14.35,9.96,0.73,DCC-AQ22
2021-06-06 23:00:00,14.37,46.8,19.49,16.29,0.68,DCC-AQ22
2021-06-07 00:00:00,13.33,50.59,16.04,12.84,0.96,DCC-AQ22
2021-06-07 01:00:00,8.2,56.26,10.49,6.95,0.83,DCC-AQ22
2021-06-07 02:00:00,8.56,51.92,8.02,4.81,0.87,DCC-AQ22
2021-06-07 03:00:00,10.57,36.63,7.15,4.25,0.65,DCC-AQ22
2021-06-07 04:00:00,12.29,29.02,10.77,8.06,0.71,DCC-AQ22
2021-06-07 05:00:00,16.62,24.32,12.08,8.81,0.84,DCC-AQ22
2021-06-07 06:00:00,23.12,32.53,15.3,10.04,0.69,DCC-AQ22
2021-06-07 07:00:00,13.53,44.85,11.29,7.01,0.48,DCC-AQ22
2021-06-07 08:00:00,28.29,29.39,11.86,7.34,2.53,DCC-AQ22
2021-06-07 09:00:00,24.19,40.96,14.64,9.57,1.8,DCC-AQ22
2021-06-07 10:00:00,19.38,57.67,14.06,9.44,1.32,DCC-AQ22
2021-06-07 11:00:00,10.81,60.38,16.88,11.64,1.09,DCC-AQ22
2021-06-07 12:00:00,3.95,72.48,9.64,5.47,0.86,DCC-AQ22
2021-06-07 13:00:00,6.99,71.34,6.86,3.71,0.93,DCC-AQ22
2021-06-07 14:00:00,4.42,73.42,7.78,5.31,0.97,DCC-AQ22
2021-06-07 15:00:00,5.03,77.24,6.82,3.03,0.83,DCC-AQ22
2021-06-07 16:00:00,6.02,79.53,7.97,4.17,0.9,DCC-AQ22
2021-06-07 17:00:00,3.33,80.16,6.28,2.39,0.46,DCC-AQ22
2021-06-07 18:00:00,3.9,80.46,8.78,5.16,0.42,DCC-AQ22
2021-06-07 19:00:00,5.53,80.16,10.42,6.87,0.31,DCC-AQ22
2021-06-07 20:00:00,5.0,75.69,9.84,5.78,0.4,DCC-AQ22
2021-06-07 21:00:00,4.04,74.05,8.27,4.63,0.61,DCC-AQ22
2021-06-07 22:00:00,2.88,74.18,7.32,3.83,0.66,DCC-AQ22
2021-06-07 23:00:00,2.17,71.95,6.69,3.3,0.67,DCC-AQ22
2021-06-08 00:00:00,1.3,71.45,7.45,4.47,0.91,DCC-AQ22
2021-06-08 01:00:00,1.67,67.0,5.66,2.94,0.7,DCC-AQ22
2021-06-08 02:00:00,1.44,68.92,4.23,1.81,0.54,DCC-AQ22
2021-06-08 03:00:00,2.16,67.77,4.76,2.85,0.77,DCC-AQ22
2021-06-08 04:00:00,3.81,58.89,5.99,4.27,0.85,DCC-AQ22
2021-06-08 05:00:00,6.95,53.67,7.81,5.01,0.79,DCC-AQ22
2021-06-08 06:00:00,12.72,49.83,7.64,4.45,0.63,DCC-AQ22
2021-06-08 07:00:00,12.07,49.42,7.1,4.18,0.47,DCC-AQ22
2021-06-08 08:00:00,10.53,54.82,8.84,3.92,1.12,DCC-AQ22
2021-06-08 09:00:00,5.22,64.53,4.85,2.54,0.54,DCC-AQ22
2021-06-08 10:00:00,6.98,60.76,4.09,2.49,0.58,DCC-AQ22
2021-06-08 11:00:00,10.8,58.57,3.12,1.18,0.95,DCC-AQ22
2021-06-08 12:00:00,6.32,59.23,5.99,3.72,0.78,DCC-AQ22
2021-06-08 13:00:00,4.04,59.12,4.52,2.95,0.67,DCC-AQ22
2021-06-08 14:00:00,3.8,57.5,6.56,5.44,0.6,DCC-AQ22
2021-06-08 15:00:00,5.24,56.78,7.01,5.3,0.9,DCC-AQ22
2021-06-08 16:00:00,5.01,58.92,5.73,4.08,0.6,DCC-AQ22
2021-06-08 17:00:00,6.32,58.99,5.64,3.49,0.6,DCC-AQ22
2021-06-08 18:00:00,4.33,61.92,7.1,5.15,0.69,DCC-AQ22
2021-06-08 19:00:00,4.01,65.01,7.0,5.39,0.6,DCC-AQ22
2021-06-08 20:00:00,6.82,56.65,4.94,3.66,0.51,DCC-AQ22
2021-06-08 21:00:00,9.28,51.97,7.17,3.71,0.49,DCC-AQ22
2021-06-08 22:00:00,7.6,52.53,8.81,5.34,0.61,DCC-AQ22
2021-06-08 23:00:00,2.83,57.17,7.94,6.05,0.73,DCC-AQ22
2021-06-09 00:00:00,1.37,58.13,5.92,6.38,0.76,DCC-AQ22
2021-06-09 01:00:00,3.3,56.47,4.42,4.24,0.77,DCC-AQ22
2021-06-09 02:00:00,1.19,51.56,5.2,4.41,0.66,DCC-AQ22
2021-06-09 03:00:00,3.57,50.42,4.46,5.08,0.63,DCC-AQ22
2021-06-09 04:00:00,5.08,45.56,5.0,4.52,0.66,DCC-AQ22
2021-06-09 05:00:00,5.4,41.48,5.88,5.74,0.71,DCC-AQ22
2021-06-09 06:00:00,12.02,34.61,8.17,7.39,0.81,DCC-AQ22
2021-06-09 07:00:00,13.32,32.59,5.79,4.44,0.85,DCC-AQ22
2021-06-09 08:00:00,13.15,32.2,8.73,5.12,0.77,DCC-AQ22
2021-06-09 09:00:00,12.38,27.34,7.49,6.06,0.9,DCC-AQ22
2021-06-09 10:00:00,8.15,31.71,7.68,7.18,0.74,DCC-AQ22
2021-06-09 11:00:00,5.06,31.05,8.08,6.86,-0.11,DCC-AQ22
2021-06-09 12:00:00,4.79,39.46,17.01,8.5,0.37,DCC-AQ22
2021-06-09 13:00:00,4.32,45.05,9.97,8.87,0.61,DCC-AQ22
2021-06-09 14:00:00,,42.43,9.75,9.65,0.92,DCC-AQ22
2021-06-09 15:00:00,5.21,47.53,7.62,9.68,-0.5,DCC-AQ22
2021-06-09 16:00:00,5.05,50.08,9.52,11.06,0.76,DCC-AQ22
2021-06-09 17:00:00,6.9,50.23,12.94,13.97,0.76,DCC-AQ22
2021-06-09 18:00:00,4.64,49.45,11.53,13.56,-0.08,DCC-AQ22
2021-06-09 19:00:00,4.58,45.56,14.0,15.65,0.48,DCC-AQ22
2021-06-09 20:00:00,5.81,41.6,10.84,12.0,0.42,DCC-AQ22
2021-06-09 21:00:00,6.4,39.95,11.63,13.01,0.74,DCC-AQ22
2021-06-09 22:00:00,3.81,45.56,10.73,12.7,0.56,DCC-AQ22
2021-06-09 23:00:00,3.74,46.33,8.93,10.25,0.7,DCC-AQ22
2021-06-10 00:00:00,1.85,52.67,6.01,7.64,0.49,DCC-AQ22
2021-06-10 01:00:00,1.68,59.42,7.08,8.38,0.39,DCC-AQ22
2021-06-10 02:00:00,1.92,64.67,3.67,4.72,0.27,DCC-AQ22
2021-06-10 03:00:00,2.28,61.02,3.58,3.96,0.74,DCC-AQ22
2021-06-10 04:00:00,2.31,53.57,2.63,3.61,0.61,DCC-AQ22
2021-06-10 05:00:00,4.75,47.96,3.67,4.5,0.55,DCC-AQ22
2021-06-10 06:00:00,5.86,45.16,4.73,5.51,0.6,DCC-AQ22
2021-06-10 07:00:00,7.77,46.21,5.71,6.53,0.5,DCC-AQ22
2021-06-10 08:00:00,4.32,50.24,6.78,6.94,0.79,DCC-AQ22
2021-06-10 09:00:00,4.43,56.53,6.85,6.56,0.88,DCC-AQ22
2021-06-10 10:00:00,3.56,55.86,8.7,8.47,0.52,DCC-AQ22
2021-06-10 11:00:00,3.86,59.74,8.32,8.48,0.8,DCC-AQ22
2021-06-10 12:00:00,4.81,56.61,10.03,9.51,0.89,DCC-AQ22
2021-06-10 13:00:00,4.36,51.45,12.35,13.48,0.61,DCC-AQ22
2021-06-10 14:00:00,5.23,45.34,11.5,13.32,-0.01,DCC-AQ22
2021-06-10 15:00:00,3.56,46.58,14.7,16.18,0.75,DCC-AQ22
2021-06-10 16:00:00,4.43,52.1,16.96,17.0,1.23,DCC-AQ22
2021-06-10 17:00:00,5.26,48.31,13.67,12.47,1.3,DCC-AQ22
2021-06-10 18:00:00,4.25,40.52,12.46,13.46,0.94,DCC-AQ22
2021-06-10 19:00:00,4.45,36.19,11.25,12.42,0.77,DCC-AQ22
2021-06-10 20:00:00,4.16,38.07,8.58,9.66,0.86,DCC-AQ22
2021-06-10 21:00:00,2.75,44.5,7.43,8.81,1.14,DCC-AQ22
2021-06-10 22:00:00,2.23,51.28,7.63,8.1,1.04,DCC-AQ22
2021-06-10 23:00:00,2.38,55.44,1.37,1.88,1.22,DCC-AQ22
2021-06-11 00:00:00,1.35,58.57,2.29,2.88,0.9,DCC-AQ22
2021-06-11 01:00:00,1.19,61.99,2.88,2.96,0.94,DCC-AQ22
2021-06-11 02:00:00,1.38,63.06,3.33,3.14,0.72,DCC-AQ22
2021-06-11 03:00:00,1.22,60.0,6.01,6.04,1.01,DCC-AQ22
2021-06-11 04:00:00,2.07,56.11,4.09,4.7,0.91,DCC-AQ22
2021-06-11 05:00:00,2.87,53.37,3.52,4.8,0.8,DCC-AQ22
2021-06-11 06:00:00,7.2,55.22,2.0,3.06,0.86,DCC-AQ22
2021-06-11 07:00:00,8.26,66.69,-0.48,-0.66,0.79,DCC-AQ22
2021-06-11 08:00:00,5.6,74.81,-2.7,-5.86,0.94,DCC-AQ22
2021-06-11 09:00:00,5.46,72.94,-2.24,-7.38,1.0,DCC-AQ22
2021-06-11 10:00:00,7.93,66.88,0.33,-5.13,0.86,DCC-AQ22
2021-06-11 11:00:00,8.15,61.87,4.06,-1.84,1.0,DCC-AQ22
2021-06-11 12:00:00,7.11,61.44,4.45,-2.0,0.94,DCC-AQ22
2021-06-11 13:00:00,6.86,59.52,1.58,-5.1,1.25,DCC-AQ22
2021-06-11 14:00:00,5.77,58.14,0.55,-5.75,1.03,DCC-AQ22
2021-06-11 15:00:00,11.92,58.79,2.1,-3.49,1.18,DCC-AQ22
2021-06-11 16:00:00,7.31,59.17,-0.08,-4.77,1.08,DCC-AQ22
2021-06-11 17:00:00,6.65,59.26,0.37,-3.77,1.36,DCC-AQ22
2021-06-11 18:00:00,7.63,64.47,-1.86,-4.49,1.16,DCC-AQ22
2021-06-11 19:00:00,12.45,60.16,-4.39,-6.82,1.76,DCC-AQ22
2021-06-11 20:00:00,10.36,57.01,-2.82,-5.26,0.63,DCC-AQ22
2021-06-11 21:00:00,8.93,54.79,1.19,-0.76,0.78,DCC-AQ22
2021-06-11 22:00:00,7.05,54.14,1.54,-0.06,1.24,DCC-AQ22
2021-06-11 23:00:00,5.29,54.86,-1.3,-3.11,0.98,DCC-AQ22
2021-06-12 00:00:00,4.73,55.01,-2.06,-2.45,0.76,DCC-AQ22
2021-06-12 01:00:00,6.18,52.24,-2.21,-2.45,0.98,DCC-AQ22
2021-06-12 02:00:00,4.48,53.1,-1.05,-1.48,0.89,DCC-AQ22
2021-06-12 03:00:00,4.58,51.76,-1.66,-2.34,1.06,DCC-AQ22
2021-06-12 04:00:00,4.45,53.42,-0.63,-1.29,1.06,DCC-AQ22
2021-06-12 05:00:00,6.07,56.52,-4.06,-4.69,1.08,DCC-AQ22
2021-06-12 06:00:00,6.45,55.5,-3.85,-4.22,0.89,DCC-AQ22
2021-06-12 07:00:00,4.5,59.47,1.95,1.58,0.59,DCC-AQ22
2021-06-12 08:00:00,6.0,56.33,2.38,2.07,0.89,DCC-AQ22
2021-06-12 09:00:00,7.32,53.57,5.32,4.49,0.76,DCC-AQ22
2021-06-12 10:00:00,5.79,54.22,5.64,4.3,0.66,DCC-AQ22
2021-06-12 11:00:00,6.54,51.93,6.31,4.0,0.8,DCC-AQ22
2021-06-12 12:00:00,5.88,52.9,6.5,5.01,0.79,DCC-AQ22
2021-06-12 13:00:00,5.32,54.12,6.85,5.81,0.72,DCC-AQ22
2021-06-12 14:00:00,14.08,54.46,3.78,3.01,0.59,DCC-AQ22
2021-06-12 15:00:00,5.17,57.35,6.76,5.05,1.08,DCC-AQ22
2021-06-12 16:00:00,5.19,56.26,7.57,5.52,1.09,DCC-AQ22
2021-06-12 17:00:00,4.9,53.11,7.36,5.67,0.87,DCC-AQ22
2021-06-12 18:00:00,7.8,50.93,7.23,6.13,0.87,DCC-AQ22
2021-06-12 19:00:00,6.17,52.21,9.22,7.85,0.83,DCC-AQ22
2021-06-12 20:00:00,6.81,49.74,7.14,5.83,0.9,DCC-AQ22
2021-06-12 21:00:00,7.74,45.76,10.66,9.16,0.35,DCC-AQ22
2021-06-12 22:00:00,6.75,46.44,11.98,10.13,0.84,DCC-AQ22
2021-06-12 23:00:00,6.97,43.93,9.0,6.61,0.73,DCC-AQ22
2021-06-13 00:00:00,6.34,41.26,9.07,6.97,0.72,DCC-AQ22
2021-06-13 01:00:00,6.8,38.98,10.9,8.61,0.89,DCC-AQ22
2021-06-13 02:00:00,7.41,35.73,10.14,7.99,0.92,DCC-AQ22
2021-06-13 03:00:00,12.24,30.06,8.68,7.19,0.77,DCC-AQ22
2021-06-13 04:00:00,12.4,32.8,9.02,6.8,1.12,DCC-AQ22
2021-06-13 05:00:00,12.91,36.43,8.17,6.88,0.83,DCC-AQ22
2021-06-13 06:00:00,15.62,31.6,8.3,6.37,1.1,DCC-AQ22
2021-06-13 07:00:00,14.76,30.97,11.47,9.92,1.29,DCC-AQ22
2021-06-13 08:00:00,4.78,41.61,12.62,12.53,0.8,DCC-AQ22
2021-06-13 09:00:00,7.08,41.29,12.16,12.16,0.78,DCC-AQ22
2021-06-13 10:00:00,3.16,47.56,12.4,11.99,0.96,DCC-AQ22
2021-06-13 11:00:00,3.58,51.49,13.93,13.16,1.08,DCC-AQ22
2021-06-13 12:00:00,3.83,50.56,13.99,12.91,0.82,DCC-AQ22
2021-06-13 13:00:00,5.48,50.67,13.74,12.62,0.45,DCC-AQ22
2021-06-13 14:00:00,4.45,51.32,15.02,14.63,0.67,DCC-AQ22
2021-06-13 15:00:00,4.38,50.86,15.31,14.86,0.79,DCC-AQ22
2021-06-13 16:00:00,6.03,49.7,16.1,15.43,1.05,DCC-AQ22
2021-06-13 17:00:00,33.39,26.44,19.84,17.78,1.44,DCC-AQ22
2021-06-13 18:00:00,34.48,23.05,23.1,19.5,1.74,DCC-AQ22
2021-06-13 19:00:00,21.1,39.55,23.87,19.89,1.41,DCC-AQ22
2021-06-13 20:00:00,8.89,49.77,14.27,11.77,0.86,DCC-AQ22
2021-06-13 21:00:00,8.45,49.18,13.22,11.34,0.71,DCC-AQ22
2021-06-13 22:00:00,6.18,50.31,15.93,14.52,0.85,DCC-AQ22
2021-06-13 23:00:00,4.31,46.56,12.93,12.06,0.79,DCC-AQ22
2021-06-14 00:00:00,5.92,42.91,12.52,11.77,0.92,DCC-AQ22
2021-06-14 01:00:00,3.8,41.84,10.42,10.27,0.69,DCC-AQ22
2021-06-14 02:00:00,2.41,48.17,6.38,6.97,0.64,DCC-AQ22
2021-06-14 03:00:00,3.38,55.17,6.03,8.28,0.58,DCC-AQ22
2021-06-14 04:00:00,2.62,65.44,-2.34,-0.14,0.67,DCC-AQ22
2021-06-14 05:00:00,7.28,56.32,-4.33,-3.66,0.57,DCC-AQ22
2021-06-14 06:00:00,8.62,56.22,-5.12,-6.18,0.61,DCC-AQ22
2021-06-14 07:00:00,9.57,55.04,-5.62,-7.63,0.64,DCC-AQ22
2021-06-14 08:00:00,12.3,59.36,-8.69,-11.57,0.99,DCC-AQ22
2021-06-14 09:00:00,13.19,54.76,-9.0,-13.26,1.16,DCC-AQ22
2021-06-14 10:00:00,5.45,60.78,-7.19,-11.83,1.02,DCC-AQ22
2021-06-14 11:00:00,5.71,62.53,-4.68,-7.31,0.39,DCC-AQ22
