datetime,no2,pm1,pm10,pm2_5,pm4,so2,serial_number
2021-09-02 04:00:00,41.85,8.68,18.39,11.78,14.58,0.11,DCC-AQ17
2021-09-02 05:00:00,44.17,8.61,19.07,11.51,14.13,0.51,DCC-AQ17
2021-09-02 06:00:00,47.58,8.29,21.38,11.3,14.27,0.72,DCC-AQ17
2021-09-02 07:00:00,56.03,10.17,24.81,13.54,16.68,1.59,DCC-AQ17
2021-09-02 08:00:00,57.03,9.16,22.87,12.32,15.37,1.96,DCC-AQ17
2021-09-02 09:00:00,53.85,10.16,34.15,14.62,18.69,1.42,DCC-AQ17
2021-09-02 10:00:00,53.02,12.65,99.07,24.09,33.97,1.72,DCC-AQ17
2021-09-02 11:00:00,44.22,11.04,34.09,15.02,18.25,1.28,DCC-AQ17
2021-09-02 12:00:00,44.61,9.19,24.47,12.3,15.08,1.25,DCC-AQ17
2021-09-02 13:00:00,47.02,5.1,19.69,7.61,10.14,1.82,DCC-AQ17
2021-09-02 14:00:00,46.92,4.77,14.45,6.63,8.36,2.09,DCC-AQ17
2021-09-02 15:00:00,47.1,5.67,16.31,7.63,9.49,2.07,DCC-AQ17
2021-09-02 16:00:00,51.17,6.3,14.48,8.13,9.69,1.87,DCC-AQ17
2021-09-02 17:00:00,52.24,7.37,15.9,9.39,11.22,1.54,DCC-AQ17
2021-09-02 18:00:00,40.86,7.19,14.22,9.12,10.89,0.7,DCC-AQ17
2021-09-02 19:00:00,21.06,5.23,9.6,6.63,7.91,0.17,DCC-AQ17
2021-09-02 20:00:00,21.94,5.45,10.31,6.86,8.09,0.16,DCC-AQ17
2021-09-02 21:00:00,19.33,5.86,10.49,7.34,8.72,0.01,DCC-AQ17
2021-09-02 22:00:00,26.52,6.45,10.92,7.98,9.35,0.26,DCC-AQ17
2021-09-02 23:00:00,24.28,6.92,13.49,8.63,10.16,-0.08,DCC-AQ17
2021-09-03 00:00:00,28.02,6.89,12.52,8.71,10.35,0.03,DCC-AQ17
2021-09-03 01:00:00,20.56,6.91,13.5,8.9,10.62,0.13,DCC-AQ17
2021-09-03 02:00:00,19.91,7.77,13.84,9.63,11.26,0.18,DCC-AQ17
2021-09-03 03:00:00,13.56,8.27,14.41,10.09,11.56,0.11,DCC-AQ17
2021-09-03 04:00:00,12.68,8.97,16.59,10.97,12.78,0.05,DCC-AQ17
2021-09-03 05:00:00,17.81,9.19,18.0,11.52,13.62,0.07,DCC-AQ17
2021-09-03 06:00:00,32.61,9.45,24.4,12.64,15.38,0.04,DCC-AQ17
2021-09-03 07:00:00,36.13,11.05,44.98,17.61,24.19,1.0,DCC-AQ17
2021-09-03 08:00:00,35.08,11.65,77.69,22.82,34.08,1.07,DCC-AQ17
2021-09-03 09:00:00,39.71,10.27,35.52,15.32,19.75,1.04,DCC-AQ17
2021-09-03 10:00:00,28.64,8.95,34.54,13.91,18.46,1.11,DCC-AQ17
2021-09-03 11:00:00,31.11,9.51,35.77,14.62,19.07,1.18,DCC-AQ17
2021-09-03 12:00:00,35.03,8.22,40.64,13.95,19.09,0.97,DCC-AQ17
2021-09-03 13:00:00,34.94,10.31,37.01,15.47,20.32,1.29,DCC-AQ17
2021-09-03 14:00:00,34.75,7.09,32.41,11.52,15.47,1.22,DCC-AQ17
2021-09-03 15:00:00,44.25,9.02,27.28,12.73,16.29,0.93,DCC-AQ17
2021-09-03 16:00:00,28.79,7.96,23.11,11.17,13.99,0.48,DCC-AQ17
2021-09-03 17:00:00,25.49,8.0,18.18,10.58,13.04,0.33,DCC-AQ17
2021-09-03 18:00:00,31.08,7.48,14.21,9.55,11.54,0.3,DCC-AQ17
2021-09-03 19:00:00,26.09,7.52,13.78,9.5,11.4,0.32,DCC-AQ17
2021-09-03 20:00:00,37.54,9.01,15.46,11.08,13.04,0.91,DCC-AQ17
2021-09-03 21:00:00,15.61,9.14,18.33,11.47,13.47,0.21,DCC-AQ17
2021-09-03 22:00:00,44.68,11.15,19.71,13.6,15.86,0.63,DCC-AQ17
2021-09-03 23:00:00,49.31,14.0,21.17,16.4,18.4,0.85,DCC-AQ17
2021-09-04 00:00:00,26.19,13.16,20.31,15.57,17.6,0.34,DCC-AQ17
2021-09-04 01:00:00,16.34,13.76,23.29,16.56,18.82,0.39,DCC-AQ17
2021-09-04 02:00:00,13.57,15.14,24.48,18.08,20.41,0.33,DCC-AQ17
2021-09-04 03:00:00,13.38,15.97,24.4,18.93,21.29,0.4,DCC-AQ17
2021-09-04 04:00:00,16.5,15.32,23.38,18.06,20.23,0.38,DCC-AQ17
2021-09-04 05:00:00,24.15,15.29,25.75,18.34,20.7,0.68,DCC-AQ17
2021-09-04 06:00:00,26.13,15.15,44.71,20.63,25.74,1.26,DCC-AQ17
2021-09-04 07:00:00,29.31,15.62,31.94,19.37,22.77,1.08,DCC-AQ17
2021-09-04 08:00:00,27.7,15.86,46.84,21.85,27.53,1.21,DCC-AQ17
2021-09-04 09:00:00,21.84,14.51,47.43,20.49,26.03,0.92,DCC-AQ17
2021-09-04 10:00:00,13.27,13.26,35.43,18.17,22.51,0.82,DCC-AQ17
2021-09-04 11:00:00,13.53,12.68,33.64,17.99,22.63,1.35,DCC-AQ17
2021-09-04 12:00:00,13.8,13.84,33.23,19.04,23.67,1.27,DCC-AQ17
2021-09-04 13:00:00,13.75,14.42,36.32,19.83,24.4,0.7,DCC-AQ17
2021-09-04 14:00:00,14.38,15.12,32.37,19.62,23.41,0.58,DCC-AQ17
2021-09-04 15:00:00,13.23,16.41,29.96,20.43,23.73,0.35,DCC-AQ17
2021-09-04 16:00:00,10.38,15.57,27.93,19.36,22.58,0.4,DCC-AQ17
2021-09-04 17:00:00,8.7,16.52,26.18,19.87,22.68,0.51,DCC-AQ17
2021-09-04 18:00:00,16.45,15.01,26.18,18.34,21.11,0.36,DCC-AQ17
2021-09-04 19:00:00,16.02,12.53,21.6,15.2,17.61,0.33,DCC-AQ17
2021-09-04 20:00:00,14.09,14.08,21.75,16.63,18.54,0.25,DCC-AQ17
2021-09-04 21:00:00,8.3,14.0,21.17,16.27,18.22,0.22,DCC-AQ17
2021-09-04 22:00:00,8.66,14.22,20.05,16.33,18.05,0.18,DCC-AQ17
2021-09-04 23:00:00,7.67,14.13,19.88,16.23,18.03,0.3,DCC-AQ17
2021-09-05 00:00:00,6.93,13.71,20.09,15.92,17.59,0.27,DCC-AQ17
2021-09-05 01:00:00,6.42,13.54,19.77,15.72,17.64,0.44,DCC-AQ17
2021-09-05 02:00:00,5.25,11.87,18.76,14.12,16.1,0.28,DCC-AQ17
2021-09-05 03:00:00,4.14,11.08,19.34,13.57,15.67,0.25,DCC-AQ17
2021-09-05 04:00:00,4.66,10.93,18.5,13.15,15.05,0.29,DCC-AQ17
2021-09-05 05:00:00,5.61,10.97,17.83,13.21,15.14,0.2,DCC-AQ17
2021-09-05 06:00:00,8.16,11.21,18.46,13.63,15.64,0.32,DCC-AQ17
2021-09-05 07:00:00,5.98,12.31,20.42,14.85,17.02,0.42,DCC-AQ17
2021-09-05 08:00:00,8.85,15.66,25.64,18.57,21.12,0.45,DCC-AQ17
2021-09-05 09:00:00,8.36,20.02,31.07,23.46,26.4,0.52,DCC-AQ17
2021-09-05 10:00:00,7.04,23.15,32.85,26.67,29.66,0.64,DCC-AQ17
2021-09-05 11:00:00,8.15,22.98,32.71,26.32,28.85,0.46,DCC-AQ17
2021-09-05 12:00:00,10.07,22.99,31.97,26.0,28.45,0.8,DCC-AQ17
2021-09-05 13:00:00,9.31,21.24,28.72,23.92,26.15,0.65,DCC-AQ17
2021-09-05 14:00:00,13.55,23.3,33.61,26.93,30.05,0.7,DCC-AQ17
2021-09-05 15:00:00,9.0,21.36,31.93,24.97,27.86,0.22,DCC-AQ17
2021-09-05 16:00:00,10.87,22.4,32.84,26.26,29.44,0.31,DCC-AQ17
2021-09-05 17:00:00,19.74,21.48,31.23,25.16,28.09,0.29,DCC-AQ17
2021-09-05 18:00:00,26.16,20.75,30.35,23.92,26.73,0.38,DCC-AQ17
2021-09-05 19:00:00,32.7,20.16,28.23,23.01,25.32,0.48,DCC-AQ17
2021-09-05 20:00:00,11.1,18.49,25.2,20.84,22.63,0.36,DCC-AQ17
2021-09-05 21:00:00,6.92,17.85,23.87,20.11,21.81,0.34,DCC-AQ17
2021-09-05 22:00:00,5.31,12.71,16.83,14.26,15.52,0.29,DCC-AQ17
2021-09-05 23:00:00,3.71,7.04,9.0,7.76,8.32,0.31,DCC-AQ17
2021-09-06 00:00:00,3.19,7.07,9.57,7.84,8.52,0.26,DCC-AQ17
2021-09-06 01:00:00,4.84,6.68,8.96,7.39,8.08,0.34,DCC-AQ17
2021-09-06 02:00:00,7.09,8.2,11.08,9.05,9.86,0.31,DCC-AQ17
2021-09-06 03:00:00,10.18,13.81,17.66,15.05,16.12,0.4,DCC-AQ17
2021-09-06 04:00:00,12.83,12.96,19.12,14.39,15.61,0.42,DCC-AQ17
2021-09-06 05:00:00,37.08,12.09,32.94,15.41,18.61,2.07,DCC-AQ17
2021-09-06 06:00:00,57.58,14.66,37.95,18.45,21.72,1.99,DCC-AQ17
2021-09-06 07:00:00,56.82,14.73,43.58,19.31,23.36,2.1,DCC-AQ17
2021-09-06 08:00:00,50.59,14.64,44.14,19.36,23.57,1.75,DCC-AQ17
2021-09-06 09:00:00,66.5,14.38,58.91,21.02,27.37,3.17,DCC-AQ17
2021-09-06 10:00:00,51.65,9.89,34.01,13.66,17.24,3.42,DCC-AQ17
2021-09-06 11:00:00,33.06,9.22,52.88,15.16,20.48,2.1,DCC-AQ17
2021-09-06 12:00:00,37.74,10.48,44.92,15.32,19.58,2.73,DCC-AQ17
2021-09-06 13:00:00,27.48,9.31,46.56,14.79,20.02,1.87,DCC-AQ17
2021-09-06 14:00:00,29.68,8.23,61.67,15.86,23.21,1.51,DCC-AQ17
2021-09-06 15:00:00,25.02,7.8,55.72,14.57,21.12,1.38,DCC-AQ17
2021-09-06 16:00:00,18.4,6.57,37.46,11.08,15.1,0.87,DCC-AQ17
2021-09-06 17:00:00,16.94,5.51,15.68,7.49,9.35,0.52,DCC-AQ17
2021-09-06 18:00:00,23.07,6.17,18.68,8.69,11.08,0.42,DCC-AQ17
2021-09-06 19:00:00,24.15,6.68,18.6,9.33,11.85,0.48,DCC-AQ17
2021-09-06 20:00:00,56.48,7.49,13.11,9.11,10.56,0.84,DCC-AQ17
2021-09-06 21:00:00,32.92,7.02,12.66,8.4,9.5,0.26,DCC-AQ17
2021-09-06 22:00:00,9.36,7.32,16.49,9.19,10.83,0.23,DCC-AQ17
2021-09-06 23:00:00,11.54,9.01,12.76,10.2,11.16,0.29,DCC-AQ17
2021-09-07 00:00:00,8.01,13.54,17.56,15.19,16.31,0.23,DCC-AQ17
2021-09-07 01:00:00,10.72,16.66,21.55,18.81,20.12,0.23,DCC-AQ17
2021-09-07 02:00:00,6.3,14.82,19.69,16.23,16.96,0.31,DCC-AQ17
2021-09-07 03:00:00,7.57,16.17,20.04,17.46,18.04,0.22,DCC-AQ17
2021-09-07 04:00:00,10.24,15.09,20.61,16.48,17.27,0.29,DCC-AQ17
2021-09-07 05:00:00,15.91,14.89,21.81,16.47,17.6,0.34,DCC-AQ17
2021-09-07 06:00:00,32.57,13.95,24.6,16.13,17.83,1.16,DCC-AQ17
2021-09-07 07:00:00,38.76,20.17,45.81,24.88,28.32,1.17,DCC-AQ17
2021-09-07 08:00:00,39.43,15.87,44.75,20.52,24.72,1.06,DCC-AQ17
2021-09-07 09:00:00,34.37,11.76,27.9,14.61,17.29,1.14,DCC-AQ17
2021-09-07 10:00:00,37.5,7.81,16.66,9.5,11.01,1.64,DCC-AQ17
2021-09-07 11:00:00,39.1,10.45,35.32,14.66,18.6,1.63,DCC-AQ17
2021-09-07 12:00:00,47.88,11.41,22.69,13.87,15.95,1.7,DCC-AQ17
2021-09-07 13:00:00,56.58,15.84,28.2,18.7,20.87,2.8,DCC-AQ17
2021-09-07 14:00:00,65.22,17.74,38.4,21.83,25.31,2.78,DCC-AQ17
2021-09-07 15:00:00,57.15,17.55,35.17,21.04,24.04,2.6,DCC-AQ17
2021-09-07 16:00:00,45.82,12.78,42.25,17.43,21.55,1.7,DCC-AQ17
2021-09-07 17:00:00,61.14,10.22,23.77,12.47,14.58,1.63,DCC-AQ17
2021-09-07 18:00:00,57.91,11.55,16.48,12.75,13.95,0.72,DCC-AQ17
2021-09-07 19:00:00,47.31,16.61,21.92,18.12,19.11,0.63,DCC-AQ17
2021-09-07 20:00:00,47.23,25.24,32.09,27.46,28.74,0.88,DCC-AQ17
2021-09-07 21:00:00,50.77,29.15,36.86,31.83,33.23,0.95,DCC-AQ17
2021-09-07 22:00:00,34.78,34.33,40.56,37.42,38.64,0.67,DCC-AQ17
2021-09-07 23:00:00,32.54,31.76,37.79,34.72,35.93,0.6,DCC-AQ17
2021-09-08 00:00:00,23.14,29.81,35.23,32.64,33.84,0.55,DCC-AQ17
2021-09-08 01:00:00,17.42,21.55,26.23,23.4,24.36,0.62,DCC-AQ17
2021-09-08 02:00:00,32.68,16.2,20.7,17.61,18.71,0.74,DCC-AQ17
2021-09-08 03:00:00,26.96,15.65,21.35,17.35,18.63,0.73,DCC-AQ17
2021-09-08 04:00:00,35.79,17.15,24.85,19.43,21.0,0.77,DCC-AQ17
2021-09-08 05:00:00,49.26,18.04,28.61,20.61,22.53,1.2,DCC-AQ17
2021-09-08 06:00:00,57.57,21.39,32.69,24.35,26.61,1.77,DCC-AQ17
2021-09-08 07:00:00,62.64,23.05,40.51,26.89,29.7,2.08,DCC-AQ17
2021-09-08 08:00:00,61.45,21.58,43.41,26.19,30.23,2.34,DCC-AQ17
2021-09-08 09:00:00,64.4,21.01,49.33,26.05,30.41,2.93,DCC-AQ17
2021-09-08 10:00:00,62.55,15.55,37.25,19.4,23.06,2.34,DCC-AQ17
2021-09-08 11:00:00,54.6,15.67,58.55,22.0,27.82,1.57,DCC-AQ17
2021-09-08 12:00:00,41.1,14.7,51.59,20.25,25.4,1.24,DCC-AQ17
2021-09-08 13:00:00,46.3,13.25,76.6,22.44,31.28,1.18,DCC-AQ17
2021-09-08 14:00:00,55.0,12.99,65.47,20.69,28.09,1.66,DCC-AQ17
2021-09-08 15:00:00,40.75,12.41,50.68,18.28,23.97,1.24,DCC-AQ17
2021-09-08 16:00:00,39.44,12.17,46.17,17.68,23.26,0.86,DCC-AQ17
2021-09-08 17:00:00,34.52,11.89,40.21,16.38,20.53,0.82,DCC-AQ17
2021-09-08 18:00:00,19.32,12.51,26.14,15.47,18.48,0.73,DCC-AQ17
2021-09-08 19:00:00,17.01,14.37,26.58,17.46,20.37,0.69,DCC-AQ17
2021-09-08 20:00:00,18.15,14.73,28.52,18.0,20.97,0.7,DCC-AQ17
2021-09-08 21:00:00,21.36,15.82,25.67,18.6,21.24,0.64,DCC-AQ17
2021-09-08 22:00:00,47.12,18.2,29.52,21.43,24.0,0.94,DCC-AQ17
2021-09-08 23:00:00,46.98,18.2,27.05,21.09,23.57,1.01,DCC-AQ17
2021-09-09 00:00:00,38.1,19.1,26.82,21.71,23.84,1.13,DCC-AQ17
2021-09-09 01:00:00,45.47,19.87,26.26,22.5,24.46,0.91,DCC-AQ17
2021-09-09 02:00:00,45.24,19.71,23.9,21.77,23.05,0.95,DCC-AQ17
2021-09-09 03:00:00,29.18,22.44,27.33,24.47,25.76,0.96,DCC-AQ17
2021-09-09 04:00:00,33.19,22.98,28.67,25.34,26.92,1.06,DCC-AQ17
2021-09-09 05:00:00,37.37,26.17,35.06,29.24,31.47,2.03,DCC-AQ17
2021-09-09 06:00:00,31.35,13.48,20.97,15.3,17.04,2.78,DCC-AQ17
2021-09-09 07:00:00,36.24,4.98,15.43,6.93,9.14,2.05,DCC-AQ17
2021-09-09 08:00:00,38.45,5.21,16.77,7.04,8.9,1.81,DCC-AQ17
2021-09-09 09:00:00,32.64,5.5,50.34,11.84,18.19,1.96,DCC-AQ17
2021-09-09 10:00:00,25.34,6.5,60.3,14.38,22.58,1.68,DCC-AQ17
2021-09-09 11:00:00,22.7,4.24,51.87,11.35,18.93,1.64,DCC-AQ17
2021-09-09 12:00:00,26.23,1.72,43.47,7.83,14.15,2.06,DCC-AQ17
2021-09-09 13:00:00,27.8,6.25,67.99,14.61,22.4,2.38,DCC-AQ17
2021-09-09 14:00:00,25.64,7.06,27.93,10.18,12.85,1.48,DCC-AQ17
2021-09-09 15:00:00,33.36,4.54,45.26,9.96,15.14,1.92,DCC-AQ17
2021-09-09 16:00:00,20.9,3.79,37.13,8.48,13.31,0.83,DCC-AQ17
2021-09-09 17:00:00,16.61,4.26,31.62,8.18,12.18,1.05,DCC-AQ17
2021-09-09 18:00:00,17.33,2.94,14.36,4.6,6.35,1.04,DCC-AQ17
2021-09-09 19:00:00,15.04,3.38,12.77,4.78,6.24,1.1,DCC-AQ17
2021-09-09 20:00:00,14.14,4.78,9.99,5.69,6.64,0.97,DCC-AQ17
2021-09-09 21:00:00,15.82,5.98,14.87,7.43,9.06,0.98,DCC-AQ17
2021-09-09 22:00:00,21.3,6.07,15.71,7.53,9.02,1.22,DCC-AQ17
2021-09-09 23:00:00,27.65,10.94,22.46,13.0,14.95,1.49,DCC-AQ17
2021-09-10 00:00:00,31.81,12.57,17.39,13.78,14.85,1.68,DCC-AQ17
2021-09-10 01:00:00,28.92,11.29,15.42,12.26,13.1,1.79,DCC-AQ17
2021-09-10 02:00:00,27.56,11.26,17.78,12.68,13.87,2.18,DCC-AQ17
2021-09-10 03:00:00,25.84,9.93,15.86,11.26,12.61,1.51,DCC-AQ17
2021-09-10 04:00:00,28.31,9.42,16.42,10.85,12.37,1.43,DCC-AQ17
2021-09-10 05:00:00,26.87,9.24,30.65,12.55,15.82,1.75,DCC-AQ17
2021-09-10 06:00:00,31.99,7.01,16.63,8.73,10.53,2.47,DCC-AQ17
2021-09-10 07:00:00,38.99,5.26,12.06,6.47,7.63,1.51,DCC-AQ17
2021-09-10 08:00:00,28.07,6.88,17.51,8.52,10.08,1.34,DCC-AQ17
2021-09-10 09:00:00,23.02,6.95,13.25,8.06,9.18,1.49,DCC-AQ17
2021-09-10 10:00:00,17.15,5.52,10.7,6.46,7.42,1.27,DCC-AQ17
2021-09-10 11:00:00,19.73,8.5,14.46,9.52,10.46,1.38,DCC-AQ17
2021-09-10 12:00:00,17.6,12.38,18.81,13.72,15.01,1.49,DCC-AQ17
2021-09-10 13:00:00,19.07,11.56,17.47,12.88,14.05,1.26,DCC-AQ17
2021-09-10 14:00:00,16.12,8.74,14.21,9.93,11.05,1.16,DCC-AQ17
2021-09-10 15:00:00,16.59,10.27,16.78,11.68,13.01,0.86,DCC-AQ17
2021-09-10 16:00:00,15.46,8.19,13.99,9.53,10.88,1.02,DCC-AQ17
2021-09-10 17:00:00,10.48,6.44,10.39,7.36,8.29,0.82,DCC-AQ17
2021-09-10 18:00:00,11.96,4.58,7.84,5.31,6.0,0.69,DCC-AQ17
2021-09-10 19:00:00,13.92,3.56,6.19,4.16,4.73,0.7,DCC-AQ17
2021-09-10 20:00:00,11.01,4.69,6.89,5.24,5.79,0.77,DCC-AQ17
2021-09-10 21:00:00,14.0,4.16,6.77,4.78,5.43,0.65,DCC-AQ17
2021-09-10 22:00:00,11.42,3.0,6.12,3.68,4.36,0.73,DCC-AQ17
2021-09-10 23:00:00,9.74,2.54,4.84,3.09,3.62,0.71,DCC-AQ17
2021-09-11 00:00:00,8.39,3.02,5.95,3.73,4.48,0.7,DCC-AQ17
2021-09-11 01:00:00,6.5,2.42,4.71,3.03,3.66,0.68,DCC-AQ17
2021-09-11 02:00:00,5.37,2.78,5.93,3.52,4.28,0.46,DCC-AQ17
2021-09-11 03:00:00,6.27,3.4,5.68,4.08,4.8,0.47,DCC-AQ17
2021-09-11 04:00:00,5.6,2.87,5.51,3.53,4.25,0.47,DCC-AQ17
2021-09-11 05:00:00,7.09,2.3,4.14,2.73,3.12,0.57,DCC-AQ17
2021-09-11 06:00:00,9.41,2.85,4.9,3.36,3.85,0.55,DCC-AQ17
2021-09-11 07:00:00,10.15,2.31,4.88,2.84,3.41,0.6,DCC-AQ17
2021-09-11 08:00:00,12.97,2.23,5.48,2.83,3.39,0.74,DCC-AQ17
2021-09-11 09:00:00,9.79,1.72,5.29,2.28,2.74,0.85,DCC-AQ17
2021-09-11 10:00:00,9.15,1.41,5.18,1.97,2.42,1.05,DCC-AQ17
2021-09-11 11:00:00,9.59,2.27,4.96,2.77,3.23,0.97,DCC-AQ17
2021-09-11 12:00:00,10.82,1.22,4.58,1.72,2.15,0.86,DCC-AQ17
2021-09-11 13:00:00,22.03,2.18,7.0,2.93,3.61,0.76,DCC-AQ17
2021-09-11 14:00:00,13.46,1.52,4.84,2.12,2.66,0.91,DCC-AQ17
2021-09-11 15:00:00,10.48,1.82,4.05,2.36,2.92,0.68,DCC-AQ17
2021-09-11 16:00:00,10.29,2.18,5.25,2.81,3.41,0.56,DCC-AQ17
2021-09-11 17:00:00,6.52,2.06,4.31,2.6,3.16,0.62,DCC-AQ17
2021-09-11 18:00:00,8.43,2.05,3.84,2.56,3.03,0.56,DCC-AQ17
2021-09-11 19:00:00,10.83,2.07,3.8,2.55,2.97,0.41,DCC-AQ17
2021-09-11 20:00:00,16.47,3.1,5.68,3.78,4.41,0.44,DCC-AQ17
2021-09-11 21:00:00,11.5,2.56,5.33,3.19,3.82,0.41,DCC-AQ17
2021-09-11 22:00:00,8.27,2.28,4.53,2.89,3.47,0.41,DCC-AQ17
2021-09-11 23:00:00,7.71,2.08,3.88,2.6,3.15,0.35,DCC-AQ17
2021-09-12 00:00:00,11.19,2.71,4.62,3.26,3.85,0.43,DCC-AQ17
2021-09-12 01:00:00,11.01,2.77,5.8,3.45,4.12,0.37,DCC-AQ17
2021-09-12 02:00:00,9.11,3.23,5.94,3.88,4.54,0.31,DCC-AQ17
2021-09-12 03:00:00,7.11,3.69,6.37,4.4,5.14,0.12,DCC-AQ17
2021-09-12 04:00:00,6.9,3.87,6.64,4.64,5.52,0.48,DCC-AQ17
2021-09-12 05:00:00,12.21,3.49,6.82,4.35,5.3,0.5,DCC-AQ17
2021-09-12 06:00:00,24.7,3.22,6.94,4.2,5.22,0.61,DCC-AQ17
2021-09-12 07:00:00,29.36,2.59,7.75,3.72,4.76,0.47,DCC-AQ17
2021-09-12 08:00:00,29.38,2.15,8.34,3.35,4.51,0.33,DCC-AQ17
2021-09-12 09:00:00,27.42,2.18,7.72,3.34,4.53,0.56,DCC-AQ17
2021-09-12 10:00:00,24.24,1.87,6.99,2.93,4.01,0.67,DCC-AQ17
2021-09-12 11:00:00,27.26,1.82,5.66,2.76,3.58,0.72,DCC-AQ17
2021-09-12 12:00:00,19.58,1.73,5.1,2.6,3.39,0.59,DCC-AQ17
2021-09-12 13:00:00,12.75,1.83,5.16,2.72,3.56,0.55,DCC-AQ17
2021-09-12 14:00:00,13.73,2.2,5.39,3.16,4.22,0.62,DCC-AQ17
2021-09-12 15:00:00,13.99,1.76,5.09,2.69,3.6,0.59,DCC-AQ17
2021-09-12 16:00:00,16.43,1.97,5.05,3.03,4.19,0.44,DCC-AQ17
2021-09-12 17:00:00,36.07,3.12,7.42,4.41,5.72,0.83,DCC-AQ17
2021-09-12 18:00:00,25.37,1.98,5.67,3.02,4.02,0.43,DCC-AQ17
2021-09-12 19:00:00,37.38,2.53,8.05,3.88,5.12,0.55,DCC-AQ17
2021-09-12 20:00:00,39.08,2.35,5.89,3.43,4.53,0.69,DCC-AQ17
2021-09-12 21:00:00,25.85,1.69,4.6,2.64,3.57,0.41,DCC-AQ17
2021-09-12 22:00:00,36.56,1.87,6.12,2.99,4.06,0.5,DCC-AQ17
2021-09-27 22:00:00,2.88,1.17,4.31,2.3,3.37,0.66,DCC-AQ17
2021-09-27 23:00:00,2.11,1.19,6.21,2.74,4.24,0.52,DCC-AQ17
2021-09-28 00:00:00,1.7,1.14,5.61,2.6,3.89,0.65,DCC-AQ17
2021-09-28 01:00:00,1.5,1.08,4.9,2.45,3.77,0.58,DCC-AQ17
2021-09-28 02:00:00,1.55,1.18,5.95,2.77,4.21,0.55,DCC-AQ17
2021-09-28 03:00:00,2.16,1.38,7.23,3.34,5.25,0.58,DCC-AQ17
2021-09-28 04:00:00,3.07,1.41,7.45,3.44,5.29,0.58,DCC-AQ17
2021-09-28 05:00:00,12.24,1.58,11.06,4.23,6.82,0.6,DCC-AQ17
2021-09-28 06:00:00,17.72,1.59,10.36,3.98,6.29,0.83,DCC-AQ17
2021-09-28 07:00:00,17.12,1.26,6.79,2.85,4.26,0.81,DCC-AQ17
2021-09-28 08:00:00,40.51,1.4,8.66,3.01,4.51,1.62,DCC-AQ17
2021-09-28 09:00:00,14.31,1.12,7.48,2.45,3.57,0.89,DCC-AQ17
2021-09-28 10:00:00,9.85,0.93,6.18,1.99,2.91,1.14,DCC-AQ17
2021-09-28 11:00:00,13.99,0.83,5.6,1.79,2.56,1.16,DCC-AQ17
2021-09-28 12:00:00,6.38,0.83,5.21,1.77,2.56,0.99,DCC-AQ17
2021-09-28 13:00:00,7.15,0.95,10.72,2.55,3.85,0.73,DCC-AQ17
2021-09-28 14:00:00,13.72,1.33,7.69,2.61,3.78,0.61,DCC-AQ17
2021-09-28 15:00:00,16.0,3.61,8.89,4.64,5.47,0.79,DCC-AQ17
2021-09-28 16:00:00,12.34,1.66,6.13,2.54,3.34,0.78,DCC-AQ17
2021-09-28 17:00:00,14.41,1.62,5.25,2.47,3.24,0.41,DCC-AQ17
2021-09-28 18:00:00,15.76,2.03,6.17,3.03,3.9,0.5,DCC-AQ17
2021-09-28 19:00:00,15.82,2.16,5.23,2.9,3.63,0.21,DCC-AQ17
2021-09-28 20:00:00,11.83,2.35,7.38,3.55,4.68,0.59,DCC-AQ17
2021-09-28 21:00:00,11.37,2.01,4.79,2.94,3.78,0.81,DCC-AQ17
2021-09-28 22:00:00,8.28,2.15,5.34,3.15,4.04,0.46,DCC-AQ17
2021-09-28 23:00:00,6.19,2.17,4.97,3.13,4.05,0.52,DCC-AQ17
2021-09-29 00:00:00,5.72,2.01,4.31,2.85,3.63,0.46,DCC-AQ17
2021-09-29 01:00:00,4.96,1.8,4.48,2.67,3.45,0.61,DCC-AQ17
2021-09-29 02:00:00,5.25,1.61,4.34,2.6,3.48,0.42,DCC-AQ17
2021-09-29 03:00:00,3.86,1.29,5.07,2.47,3.64,0.36,DCC-AQ17
2021-09-29 04:00:00,6.01,1.16,4.66,2.3,3.42,0.36,DCC-AQ17
2021-09-29 05:00:00,11.1,1.23,5.0,2.48,3.7,0.28,DCC-AQ17
2021-09-29 06:00:00,19.26,1.49,7.69,3.23,4.89,0.24,DCC-AQ17
2021-09-29 07:00:00,24.41,1.66,10.83,3.7,5.49,0.53,DCC-AQ17
2021-09-29 08:00:00,18.38,1.95,11.75,4.2,6.15,0.9,DCC-AQ17
2021-09-29 09:00:00,13.84,1.86,10.7,4.09,6.22,0.98,DCC-AQ17
2021-09-29 10:00:00,11.84,1.91,11.21,4.36,6.72,0.97,DCC-AQ17
2021-09-29 11:00:00,11.44,1.95,13.59,4.75,7.33,0.7,DCC-AQ17
2021-09-29 12:00:00,23.14,2.64,11.24,4.97,7.24,0.77,DCC-AQ17
2021-09-29 13:00:00,14.15,1.87,10.26,4.01,6.04,0.68,DCC-AQ17
2021-09-29 14:00:00,12.01,1.73,10.21,3.72,5.5,0.65,DCC-AQ17
2021-09-29 15:00:00,9.66,1.39,14.09,3.56,5.47,0.56,DCC-AQ17
2021-09-29 16:00:00,9.6,1.49,6.23,2.8,4.08,0.2,DCC-AQ17
2021-09-29 17:00:00,11.44,2.54,7.49,3.82,4.96,0.24,DCC-AQ17
